5044119710729  7.1  4.9  0.009900-99.9-99.9-99.9-99.9 0.0  0 7.9 85  3.6   1  0.8 3.0 0.5
5044119710730  7.6  3.9  0.319900-99.9-99.9-99.9-99.9 1.5 15 8.2 89  4.1   0  0.0 4.5 0.4
5044119710731 12.6  3.9  0.009900-99.9-99.9-99.9-99.9 0.0  010.0 87  7.0  34 27.2 3.1 0.9
5044119710801 14.2  3.4  0.009900  2.5-99.9-99.9-99.9 7.0 69 8.3 73  4.3  21 16.8 9.7 1.3
5044119710802 16.6  7.4  3.419900  7.0-99.9-99.9-99.9 0.0  013.4 84 11.3  38 30.4 3.2 0.8
5044119710803 13.9  5.7  0.009900  7.6-99.9-99.9-99.9 3.2 31 7.6 70  3.0  38 30.4 6.2 3.1
5044119710804 11.8  4.2  0.009900  3.5-99.9-99.9-99.9 9.1 89 6.8 71  1.5  41 32.812.0 2.8
5044119710805 13.9 -1.2  0.009900 -1.9-99.9-99.9-99.9 9.3 91 6.2 58  0.2  58 46.412.3 3.5
5044119710806 13.1  6.2  0.009900  6.0-99.9-99.9-99.9 6.8 66 8.0 71  3.8  41 32.8 9.9 2.9
5044119710807 18.6 -0.6  0.009900 -1.3-99.9-99.9-99.9 8.7 84 7.9 58  3.6  41 32.811.9 2.6
5044119710808 16.4  8.0  0.009900  9.1-99.9-99.9-99.9 5.7 55 8.9 70  5.3  40 32.0 9.0 3.5
5044119710809 19.7  2.8  0.009900  1.4-99.9-99.9-99.9 6.7 65 9.3 60  5.9  51 40.810.1 3.4
5044119710810 18.5  4.4  0.009900  3.3-99.9-99.9-99.9 5.8 56 9.7 71  6.5   4  3.2 9.2 0.9
5044119710811 20.0  6.7  0.009900  7.0-99.9-99.9-99.9 3.6 3410.7 61  8.0  36 28.8 7.1 2.9
5044119710812 12.5  5.4  0.009900  4.6-99.9-99.9-99.9 5.1 49 8.2 83  4.1  27 21.6 8.7 1.9
5044119710813 12.6 -1.7  0.009900 -2.9-99.9-99.9-99.9 9.0 86 5.5 68 -1.4   0  0.012.8 0.6
5044119710814 14.8 -1.0  0.009900 -2.3-99.9-99.9-99.9 7.5 71 6.2 60  0.2  23 18.411.3 2.0
5044119710815 20.2  2.0  0.009900  2.6-99.9-99.9-99.9 8.2 78 7.4 60  2.7  18 14.412.1 2.2
5044119710816 15.1  5.8  3.019900  5.3-99.9-99.9-99.9 5.0 47 9.7 84  6.5  28 22.4 8.9 1.9
5044119710817 16.1 -4.0  0.009900 -5.1-99.9-99.9-99.9 8.5 80 6.1 53  0.0  33 26.412.7 2.4
5044119710818 21.9  6.5  0.009900  8.5-99.9-99.9-99.9 7.2 6710.7 69  8.0  21 16.811.4 2.4
5044119710819 13.9  4.4 13.019900  3.8-99.9-99.9-99.9 0.1  111.2 96  8.6  35 28.0 3.9 0.7
5044119710820 15.1  7.7 46.119900  7.3-99.9-99.9-99.9 0.0  013.3 99 11.2  53 42.4 3.8 0.7
5044119710821 13.3  8.0  0.009900  8.0-99.9-99.9-99.9 4.5 4210.6 92  7.8  76 60.8 8.7 3.1
5044119710822 15.6  4.7  0.009900  5.3-99.9-99.9-99.9 8.5 78 9.9 77  6.8  21 16.813.2 1.6
5044119710823 11.1  6.2  0.009900  6.0-99.9-99.9-99.9 7.5 69 8.1 78  3.9   9  7.212.2 1.3
5044119710824 14.2 -0.8  0.009900 -1.6-99.9-99.9-99.9 8.0 73 7.5 73  2.9  18 14.412.9 1.4
5044119710825 17.2  5.4  0.009900  7.4-99.9-99.9-99.9 9.3 8510.1 73  7.1  23 18.414.4 2.1
5044119710826 16.8  1.9  0.009900  3.6-99.9-99.9-99.9 9.4 86 9.3 75  5.9  25 20.014.6 1.8
5044119710827 19.8  5.0  8.419900  7.5-99.9-99.9-99.9 8.0 7314.6 87 12.6  23 18.413.2 1.0
5044119710828 19.7 12.2  1.219900 11.5-99.9-99.9-99.9 0.0  017.3 96 15.2  18 14.4 4.1 0.9
5044119710829 22.4  9.8  0.009900  8.6-99.9-99.9-99.9 4.2 3817.6 90 15.5   3  2.4 9.0 1.1
5044119710830 19.1 12.7  0.819900 12.0-99.9-99.9-99.9 1.1 1017.8 93 15.7  39 31.2 5.5 0.9
5044119710831 18.5 11.2  0.009900 10.5-99.9-99.9-99.9 4.0 3612.2 84  9.9  30 24.0 8.9 2.9
5044119710901 20.3  5.1  0.419900  4.6-99.9-99.9-99.9 1.7 1515.7 91 13.7  27 21.6 6.3 0.8
5044119710902 17.1 13.4 21.819900 13.6-99.9-99.9-99.9 0.0  015.4 89 13.4  23 18.4 4.4 1.4
5044119710903 16.5  5.0  0.009900  5.2-99.9-99.9-99.910.0 8910.7 79  8.0   0  0.016.3 1.3
5044119710904 14.1  3.6  0.009900  1.0-99.9-99.9-99.9 6.3 5610.3 89  7.4  15 12.012.0 1.2
5044119710905 18.2  6.7  0.009900  4.6-99.9-99.9-99.9 3.7 3312.2 86  9.9   0  0.0 9.0 1.1
5044119710906 18.4  6.3  0.009900  4.0-99.9-99.9-99.9 6.6 58 9.9 65  6.8  23 18.412.6 2.7
5044119710907 19.8  5.3  0.009900  2.5-99.9-99.9-99.9 6.6 58 9.5 61  6.2  51 40.812.7 4.7
5044119710908 11.9  5.9  0.009900  3.4-99.9-99.9-99.910.0 87 8.9 80  5.3   4  3.217.0 1.5
5044119710909 12.4  0.2  0.009900 -2.8-99.9-99.9-99.9 1.5 13 8.0 76  3.8  26 20.8 6.5 1.4
5044119710910 15.4  5.0  0.009900  3.1-99.9-99.9-99.9 6.2 5410.1 76  7.1  70 56.012.5 3.5
5044119710911 13.2  8.2 11.919900  6.0-99.9-99.9-99.9 0.0  012.6 92 10.4  42 33.6 4.8 0.9
5044119710912 17.8  7.2  0.009900  5.5-99.9-99.9-99.9 9.0 7711.3 77  8.8  27 21.616.2 2.7
5044119710913 20.2  4.8 13.419900  2.5-99.9-99.9-99.9 7.4 6311.8 74  9.4  31 24.814.3 2.6
5044119710914 15.9  9.2  0.009900  8.0-99.9-99.9-99.9 5.8 4910.7 80  8.0  12  9.612.4 2.1
5044119710915 26.2  4.2  0.009900  0.4-99.9-99.9-99.9 7.2 61 8.5 60  4.6  38 30.414.3 5.7
5044119710916 20.9  2.8  0.009900  0.0-99.9-99.9-99.9 7.7 6510.8 74  8.1  18 14.415.0 2.3
5044119710917 21.8  5.2  7.819900  2.0-99.9-99.9-99.9 1.2 1013.6 82 11.5  36 28.8 6.6 1.9
5044119710918 19.3 13.0  0.009900 12.0-99.9-99.9-99.9 6.7 5614.4 83 12.4  20 16.013.9 2.7
5044119710919 15.1  6.7  0.009900  4.0-99.9-99.9-99.9 8.2 69 9.3 71  5.9  30 24.016.0 3.2
5044119710920 10.7  2.3  0.009900 -4.0-99.9-99.9-99.9 2.7 23 8.7 78  5.0  22 17.6 8.8 1.3
5044119710921 10.1  4.2  0.009900  2.0-99.9-99.9-99.9 0.0  0 8.7 84  5.0   0  0.0 5.3 0.9
5044119710922 17.9  0.9  0.009900 -2.0-99.9-99.9-99.9 8.0 66 9.9 75  6.8  17 13.616.1 2.0
5044119710923 19.9 -1.2  0.009900 -4.8-99.9-99.9-99.9 9.5 7810.7 75  8.0   9  7.218.2 1.8
5044119710924 20.8  9.9  0.009900  7.0-99.9-99.9-99.9 7.0 5812.8 76 10.6  37 29.614.9 4.0
5044119710925 22.8 10.1  0.009900  6.7-99.9-99.9-99.9 9.8 8014.4 69 12.4  33 26.418.9 4.0
5044119710926 24.5  9.2  0.009900  7.0-99.9-99.9-99.9 9.5 7813.7 66 11.6  20 16.018.6 3.7
5044119710927 26.2 11.2  0.009900  9.0-99.9-99.9-99.910.3 8414.6 67 12.6  25 20.019.8 4.5
5044119710928 24.2  8.6  0.009900  5.5-99.9-99.9-99.910.5 8516.8 79 14.8   7  5.620.2 2.7
5044119710929 22.1 12.2  0.009900 10.7-99.9-99.9-99.9 4.5 3615.6 82 13.6  15 12.011.9 2.6
5044119710930 21.4 12.9  0.009900 11.0-99.9-99.9-99.9 3.0 2416.6 92 14.6  10  8.0 9.9 2.0
5044119711001 22.3 10.4  0.009900  7.5-99.9-99.9-99.9 2.6 2117.3 90 15.2   3  2.4 9.4 1.5
5044119711002 16.1 10.1  7.319900 10.8-99.9-99.9-99.9 0.0  013.3 92 11.2  25 20.0 5.8 1.6
5044119711003 11.6  5.2  1.019900  2.6-99.9-99.9-99.9 7.2 58 8.6 71  4.8  25 20.016.1 2.6
5044119711004 10.8  3.2  0.719900  0.0-99.9-99.9-99.9 7.3 58 7.0 67  1.9  46 36.816.3 3.8
5044119711005 10.5  4.5  0.009900  3.6-99.9-99.9-99.9 5.3 42 7.2 72  2.3   1  0.813.6 1.7
5044119711006 15.2 -1.9  0.009900 -5.2-99.9-99.9-99.9 6.5 51 8.4 70  4.5   2  1.615.4 1.6
5044119711007 16.1  2.7  0.319900 -1.0-99.9-99.9-99.9 3.6 2811.4 81  8.9  20 16.011.3 1.4
5044119711008 18.8  6.7  0.009900  4.7-99.9-99.9-99.9 6.3 5010.1 77  7.1   6  4.815.3 2.5
5044119711009 12.6  7.2  2.519900  3.3-99.9-99.9-99.9 1.8 1410.7 90  8.0   0  0.0 8.8 1.3
5044119711010 14.6  3.4  2.419900  0.0-99.9-99.9-99.910.2 8010.3 81  7.4  15 12.021.2 2.4
5044119711011 12.1  4.0  0.619900  1.8-99.9-99.9-99.9 7.4 58 9.6 83  6.4  32 25.617.2 2.4
5044119711012 10.7  6.8  0.009900  4.8-99.9-99.9-99.9 2.4 19 8.3 78  4.3  40 32.0 9.8 3.2
5044119711013 18.6 -2.6  0.009900 -4.8-99.9-99.9-99.910.7 8310.5 70  7.7   2  1.622.3 2.2
5044119711014 22.1  6.4  0.009900  4.2-99.9-99.9-99.911.7 9011.6 60  9.2  46 36.823.9 5.6
5044119711015 17.4  7.6  0.009900  9.3-99.9-99.9-99.911.0 85 9.7 67  6.5  22 17.622.9 4.1
5044119711016 23.0 -2.5  0.009900 -4.0-99.9-99.9-99.910.7 8212.8 72 10.6   5  4.022.6 2.4
5044119711017 25.6  5.9  0.009900  3.2-99.9-99.9-99.911.0 8415.1 66 13.1  21 16.823.1 3.8
5044119711018 27.6 10.6 37.819900  8.5-99.9-99.9-99.9 6.0 4619.6 78 17.2  25 20.015.6 3.2
5044119711019 24.1 14.8  0.009900 14.8-99.9-99.9-99.9 7.6 5814.9 72 12.9  10  8.018.2 3.9
5044119711020 22.2 11.2  0.009900  8.5-99.9-99.9-99.9 8.5 6414.8 76 12.8   0  0.019.6 2.9
5044119711021 26.2  6.5  0.009900  3.8-99.9-99.9-99.910.8 8216.1 71 14.1   6  4.823.2 3.4
5044119711022 22.4 11.2  0.219900  8.1-99.9-99.9-99.9 1.0  819.2 94 16.9  10  8.0 8.2 1.4
5044119711023 18.1 10.0  0.009900  8.3-99.9-99.9-99.9 9.8 7412.7 86 10.5   9  7.221.9 3.3
5044119711024 21.6  1.4  0.009900 -0.2-99.9-99.9-99.911.8 8813.4 78 11.3   0  0.025.1 2.9
5044119711025 23.1  8.4  0.009900  6.5-99.9-99.9-99.911.8 8813.4 79 11.3  26 20.825.2 4.8
5044119711026 27.0  2.7  0.009900  1.0-99.9-99.9-99.912.0 8917.3 70 15.2   7  5.625.6 3.4
5044119711027 28.6 11.8  0.219900 10.2-99.9-99.9-99.910.8 8016.7 81 14.7  31 24.823.8 6.0
5044119711028 19.5 12.6  0.009900 12.1-99.9-99.9-99.9 7.6 5617.3 93 15.2   2  1.618.9 2.8
5044119711029 28.2 11.4  0.319900  9.8-99.9-99.9-99.9 4.5 3318.1 80 15.9  46 36.814.1 4.9
5044119711030 14.4 10.7  0.009900 10.0-99.9-99.9-99.9 0.0  012.9 86 10.7  30 24.0 7.0 1.9
5044119711031 24.4 12.6  7.819900 10.2-99.9-99.9-99.9 5.3 3918.7 90 16.4  17 13.615.5 3.1
5044119711101 19.9 11.8  0.009900 11.8-99.9-99.9-99.9 2.7 2015.4 86 13.4   4  3.211.4 2.1
5044119711102 19.4  9.2  0.009900  7.7-99.9-99.9-99.9 5.4 3912.7 84 10.5   0  0.015.7 2.5
5044119711103 20.8  8.5  0.009900  7.6-99.9-99.9-99.910.0 7313.2 76 11.1  48 38.423.1 5.2
5044119711104 23.4  2.9  0.009900 -1.2-99.9-99.9-99.910.5 7611.6 66  9.2  19 15.224.0 4.1
5044119711105 18.1  9.7  0.009900  7.5-99.9-99.9-99.9 6.8 49 9.7 61  6.5  51 40.818.2 6.6
5044119711106 19.9  5.7  0.009900  3.2-99.9-99.9-99.912.0 8710.1 60  7.1   5  4.026.6 3.8
5044119711107 26.8  5.9  0.009900  3.3-99.9-99.9-99.9 8.4 6012.3 52 10.0  38 30.420.9 5.9
5044119711108 24.4 10.5  0.009900  9.5-99.9-99.9-99.9 9.0 6512.0 67  9.7  51 40.821.9 7.9
5044119711109 23.9  2.2  0.009900 -0.9-99.9-99.9-99.9 9.0 64 9.7 56  6.5   9  7.221.9 3.7
5044119711110 23.2  3.8  0.009900  1.4-99.9-99.9-99.9 0.0  014.6 73 12.6  26 20.8 7.4 1.6
5044119711111 19.2 10.2  1.419900  7.8-99.9-99.9-99.9 2.5 1815.4 85 13.4  16 12.811.5 2.2
5044119711112 19.7  4.6  0.009900  1.4-99.9-99.9-99.912.0 85 9.4 57  6.1  14 11.227.0 4.4
5044119711113 25.1  9.0  0.009900  7.0-99.9-99.9-99.911.7 8312.3 55 10.0  14 11.226.6 5.2
5044119711114 30.3  4.9  0.009900  2.2-99.9-99.9-99.913.0 9213.4 53 11.3  15 12.028.8 5.5
5044119711115 22.1  9.7  0.009900  7.5-99.9-99.9-99.9 7.8 5511.7 62  9.3  22 17.620.3 4.9
5044119711116 29.2  0.2  3.319900 -2.5-99.9-99.9-99.911.3 8010.8 44  8.1  60 48.026.1 7.9
5044119711117 25.3  6.8  0.009900  4.1-99.9-99.9-99.910.0 7010.6 62  7.8  12  9.624.1 4.8
5044119711118 19.4  5.6  0.009900  2.5-99.9-99.9-99.911.5 81 9.6 57  6.4  12  9.626.6 4.3
5044119711119 28.8  6.6  0.009900  4.9-99.9-99.9-99.911.3 7913.1 52 11.0  22 17.626.3 5.8
5044119711120 33.8 14.2  0.009900 12.9-99.9-99.9-99.911.3 7914.2 44 12.2  23 18.426.4 7.9
5044119711121 32.6 15.4  0.009900 13.6-99.9-99.9-99.911.0 7714.9 46 12.9  33 26.425.9 9.0
5044119711122 32.9 13.9  0.009900 12.0-99.9-99.9-99.912.0 8417.2 50 15.1  41 32.827.6 9.2
5044119711123 28.2 13.6  6.719900 12.0-99.9-99.9-99.9 0.0  016.3 80 14.3   2  1.6 7.8 2.3
5044119711124 23.0 11.5  0.009900 10.0-99.9-99.9-99.910.4 7210.9 60  8.2  34 27.225.1 7.2
5044119711125 20.6  3.4  0.009900  0.6-99.9-99.9-99.910.5 7310.3 57  7.4  13 10.425.3 4.1
5044119711126 26.3 10.7  0.009900  9.0-99.9-99.9-99.9 3.4 2413.8 57 11.8  38 30.413.5 5.7
5044119711127 32.6 14.1  0.009900 12.5-99.9-99.9-99.911.3 7817.7 53 15.6  11  8.826.7 6.1
5044119711128 31.4 17.7  7.419900 17.4-99.9-99.9-99.9 2.8 1917.5 62 15.4  36 28.812.6 7.1
5044119711129 30.6 13.8  0.009900 11.6-99.9-99.9-99.911.7 8017.7 74 15.6  33 26.427.4 7.7
5044119711130 31.2  7.6  0.009900  4.6-99.9-99.9-99.911.5 7913.8 54 11.8  17 13.627.1 6.1
5044119711201 28.8 17.2  0.009900 15.4-99.9-99.9-99.911.3 7815.2 54 13.2  26 20.826.8 7.9
5044119711202 30.2 12.7  0.009900 10.5-99.9-99.9-99.9 3.5 2414.4 64 12.4  28 22.413.8 6.0
5044119711203 16.4  9.2 13.619900  9.2-99.9-99.9-99.9 1.0  710.8 75  8.1  28 22.4 9.7 3.3
5044119711204 12.7  7.8  2.819900  6.0-99.9-99.9-99.9 6.8 46 7.5 59  2.9  43 34.419.4 5.7
5044119711205 22.1  1.0  0.009900 -1.5-99.9-99.9-99.911.5 78 8.9 47  5.3  23 18.427.3 5.1
5044119711206 22.3 13.0  0.009900 11.3-99.9-99.9-99.9 7.5 5111.3 54  8.8  45 36.020.6 7.9
5044119711207 28.2  6.2  0.009900  2.0-99.9-99.9-99.911.0 7511.0 47  8.4  14 11.226.5 5.6
5044119711208 33.2  9.2  0.619900  6.0-99.9-99.9-99.910.3 7013.2 45 11.1  36 28.825.4 8.6
5044119711209 19.9 13.8  0.219900 12.7-99.9-99.9-99.9 3.8 2613.2 71 11.1  40 32.014.5 5.4
5044119711210 31.1  6.5  2.019900  3.3-99.9-99.9-99.9 8.7 5913.5 53 11.4  18 14.422.7 5.5
5044119711211 26.7 12.5  0.009900 11.5-99.9-99.9-99.9 7.6 5213.6 63 11.5  59 47.220.9 9.2
5044119711212 27.7  3.7  0.319900  1.5-99.9-99.9-99.9 6.8 4613.1 62 11.0  22 17.619.6 4.4
5044119711213 19.2 12.9  0.009900 11.4-99.9-99.9-99.910.0 68 8.2 44  4.1  57 45.624.910.4
5044119711214 29.4  5.2  0.009900  2.2-99.9-99.9-99.911.7 79 7.6 27  3.0  22 17.627.8 7.3
5044119711215 35.1 15.2  0.009900 13.2-99.9-99.9-99.9 9.2 6212.7 32 10.5  56 44.823.613.4
5044119711216 30.8 15.1  8.719900 20.2-99.9-99.9-99.9 1.7 1214.9 58 12.9  26 20.811.0 5.9
5044119711217 35.4  6.6  0.009900  4.5-99.9-99.9-99.911.0 7413.2 40 11.1  20 16.026.7 7.0
5044119711218 31.3 18.4  0.009900 17.6-99.9-99.9-99.9 9.4 6411.3 46  8.8  32 25.624.010.0
5044119711219 31.0 15.0  0.819900 13.0-99.9-99.9-99.910.8 7319.3 61 16.9  16 12.826.4 6.3
5044119711220 28.5 16.9  9.819900 15.0-99.9-99.9-99.9 3.0 2020.9 82 18.2   9  7.213.2 3.5
5044119711221 19.9 10.5 12.519900 10.3-99.9-99.9-99.9 2.4 1611.8 81  9.4  42 33.612.2 5.1
5044119711222 20.8 10.8  0.009900  8.9-99.9-99.9-99.911.2 7610.9 55  8.2  26 20.827.1 6.3
5044119711223 31.4  8.4  0.009900  6.2-99.9-99.9-99.911.3 7614.7 50 12.7  11  8.827.2 5.6
5044119711224 35.9 18.2  0.009900 16.2-99.9-99.9-99.9 9.5 6414.1 45 12.1  21 16.824.2 8.5
5044119711225 36.9 13.0  0.009900 10.5-99.9-99.9-99.9 9.0 6113.9 34 11.9  27 21.623.3 8.6
5044119711226 35.2 18.7  1.319900 20.0-99.9-99.9-99.9 1.0  720.5 68 17.9  27 21.6 9.8 6.0
5044119711227 27.1 12.6  1.419900 10.0-99.9-99.9-99.9 5.5 3718.6 78 16.4  14 11.217.4 3.9
5044119711228 31.4 14.9 41.619900 13.3-99.9-99.9-99.9 2.5 1720.9 73 18.2  35 28.012.4 5.1
5044119711229 30.1 18.2 35.519900 17.4-99.9-99.9-99.9 3.3 2225.5 83 21.4  10  8.013.7 3.4
5044119711230 21.7 17.2  8.719900 17.0-99.9-99.9-99.9 0.0  021.7100 18.8   5  4.0 8.1 1.7
5044119711231 21.8 15.6  0.009900 15.6-99.9-99.9-99.9 0.0  020.7 95 18.1  19 15.2 8.1 1.8
5044119720101 24.7 16.5  0.009900 14.5-99.9-99.9-99.9 5.0 3422.8 94 19.6   8  6.416.5 3.2
5044119720102 22.1 16.5  0.009900 16.0-99.9-99.9-99.9 0.0  018.5 83 16.3  49 39.2 8.1 3.8
5044119720103 25.9 16.8  0.009900 17.1-99.9-99.9-99.9 2.2 1519.4 87 17.0  31 24.811.8 4.3
5044119720104 17.9 13.7  0.319900-99.9-99.9-99.9-99.9 1.0  714.0 80 12.0  36 28.8 9.8 3.6
5044119720105 18.2 10.7  0.009900  9.5-99.9-99.9-99.9 8.6 5912.5 67 10.3  26 20.822.6 4.7
5044119720106 17.8 12.5  0.009900 12.0-99.9-99.9-99.9 6.5 4412.3 75 10.0  27 21.619.0 4.7
5044119720107 24.5  6.7  0.009900  3.8-99.9-99.9-99.912.0 8212.1 67  9.8  17 13.628.2 5.3
5044119720108 30.1  9.7  0.009900  7.9-99.9-99.9-99.911.7 8014.8 53 12.8  19 15.227.7 6.3
5044119720109 27.4 16.5  0.009900 14.5-99.9-99.9-99.9 5.0 3418.2 65 16.0  28 22.416.4 5.5
5044119720110 31.8 15.1  2.819900 13.8-99.9-99.9-99.911.4 7822.3 70 19.2   4  3.227.1 5.4
5044119720111 28.2 19.5  0.919900 18.5-99.9-99.9-99.9 0.0  020.6 76 18.0  20 16.0 8.0 3.8
5044119720112 28.5 11.7  0.009900  9.4-99.9-99.9-99.9 9.0 6216.6 74 14.6  21 16.823.1 5.5
5044119720113 34.6  9.2  0.419900  8.0-99.9-99.9-99.9 9.0 6217.4 50 15.3  58 46.423.0 9.0
5044119720114 26.1 18.9  0.009900 17.2-99.9-99.9-99.9 1.5 1014.7 54 12.7   8  6.410.5 3.7
5044119720115 29.1 16.6  0.009900 12.5-99.9-99.9-99.9 3.2 2220.6 71 18.0   0  0.013.3 3.0
5044119720116 32.3 15.8  0.009900 12.4-99.9-99.9-99.9 8.0 5521.3 78 18.5  19 15.221.3 5.7
5044119720117 27.3 15.2  0.009900 13.5-99.9-99.9-99.910.3 7116.9 71 14.9  15 12.025.1 5.7
5044119720118 34.6 11.0  0.009900  8.6-99.9-99.9-99.9 9.7 6718.8 55 16.5  20 16.024.0 6.1
5044119720119 30.7 18.5  0.009900 17.1-99.9-99.9-99.9 4.0 2821.1 75 18.4  18 14.414.5 4.8
5044119720120 28.1 16.1  0.009900 15.2-99.9-99.9-99.9 9.5 6617.8 69 15.7  23 18.423.6 6.2
5044119720121 33.3  9.9  0.009900  8.0-99.9-99.9-99.912.3 8617.5 53 15.4  15 12.028.2 6.1
5044119720122 35.7 19.3  0.009900 16.1-99.9-99.9-99.911.5 8019.2 46 16.9  12  9.626.8 7.1
5044119720123 37.0 20.4  0.009900 18.0-99.9-99.9-99.910.5 7417.3 40 15.2  27 21.625.1 9.5
5044119720124 37.6 19.6  0.009900 17.0-99.9-99.9-99.910.0 7018.2 42 16.0  24 19.224.3 8.7
5044119720125 32.7 19.8  0.009900 19.3-99.9-99.9-99.911.2 7920.2 63 17.7  48 38.426.210.4
5044119720126 23.8 14.9  0.419900 12.2-99.9-99.9-99.9 3.5 2516.1 72 14.1  23 18.413.4 4.2
5044119720127 28.6 10.2  0.009900  9.0-99.9-99.9-99.9 8.5 6014.7 66 12.7  20 16.021.6 5.3
5044119720128 25.1  7.2  0.009900  3.6-99.9-99.9-99.910.5 74 9.8 43  6.7  33 26.424.9 7.0
5044119720129 32.6 14.5  0.009900 13.5-99.9-99.9-99.9 7.0 5014.8 47 12.8  48 38.419.1 9.7
5044119720130 37.7 20.9  0.009900 18.5-99.9-99.9-99.911.5 8215.9 35 13.9  57 45.626.415.0
5044119720131 36.1 18.2 30.019901 15.5-99.9-99.9-99.9 9.4 6718.0 60 15.8  46 36.822.910.9
5044119720201 20.2 13.2  0.219900 10.2-99.9-99.9-99.9 4.5 3214.3 74 12.3  28 22.414.8 4.1
5044119720202 27.9  7.8  0.009900  5.7-99.9-99.9-99.9 9.0 6513.5 57 11.4  28 22.422.1 5.7
5044119720203 31.3  9.8  0.009900  7.5-99.9-99.9-99.910.0 7218.0 63 15.8  17 13.623.7 5.1
5044119720204 32.3 14.2  0.619900 12.0-99.9-99.9-99.910.7 7716.3 53 14.3  33 26.424.8 8.0
5044119720205 25.4 16.0  0.009900 13.7-99.9-99.9-99.9 9.9 7217.2 70 15.1  24 19.223.4 5.7
5044119720206 22.6 11.4  0.009900  9.0-99.9-99.9-99.9 9.6 7013.1 60 11.0  36 28.822.8 6.0
5044119720207 20.9  9.7  0.009900  6.5-99.9-99.9-99.9 5.5 4010.5 54  7.7  21 16.816.1 4.4
5044119720208 29.5  8.7  0.009900  5.6-99.9-99.9-99.9 9.3 6819.0 66 16.7  23 18.422.2 4.4
5044119720209 25.3 16.0  0.009900 13.5-99.9-99.9-99.9 6.5 4720.7 83 18.1  12  9.617.6 3.6
5044119720210 29.2 13.3  0.009900 10.6-99.9-99.9-99.910.2 7516.4 65 14.4  29 23.223.5 6.5
5044119720211 31.0  8.9  0.009900  6.5-99.9-99.9-99.911.3 8311.5 42  9.0  24 19.225.2 6.8
5044119720212 28.1 11.2  1.219900  7.0-99.9-99.9-99.9 3.5 2614.9 65 12.9  21 16.812.7 4.3
5044119720213 20.9 14.0  0.009900-99.9-99.9-99.9-99.9 2.5 1810.6 53  7.8  23 18.411.0 4.7
5044119720214 24.4 -0.4  0.009900 -0.8-99.9-99.9-99.911.6 86 9.5 45  6.2  11  8.825.4 3.8
5044119720215 29.4 12.2 11.319900 10.0-99.9-99.9-99.9 7.6 5617.5 62 15.4  58 46.419.0 7.2
5044119720216 29.8 16.2  0.009900 14.2-99.9-99.9-99.9 9.5 7120.8 82 18.1  30 24.021.9 5.9
5044119720217 26.1  9.5  0.009900  6.0-99.9-99.9-99.911.5 8615.6 71 13.6  23 18.424.9 4.9
5044119720218 18.3 14.2  0.009900 11.8-99.9-99.9-99.9 9.4 7010.3 58  7.4  21 16.821.6 5.1
5044119720219 25.3  2.7  0.009900 -0.2-99.9-99.9-99.911.5 8611.4 58  8.9   9  7.224.7 3.8
5044119720220 30.1  9.2  4.019900  7.0-99.9-99.9-99.9 6.4 4813.9 48 11.9  35 28.016.7 6.1
5044119720221 26.1 17.4  0.009900 16.7-99.9-99.9-99.9 6.5 4915.2 70 13.2  33 26.416.8 6.5
5044119720222 18.7 14.0  0.009900 10.5-99.9-99.9-99.9 5.7 4312.3 66 10.0  17 13.615.5 3.8
5044119720223 30.0  4.4  0.009900  3.0-99.9-99.9-99.910.0 7612.0 48  9.7   8  6.422.0 3.9
5044119720224 27.3 10.2  0.009900  9.0-99.9-99.9-99.9 1.0  816.2 68 14.2   3  2.4 8.1 2.0
5044119720225 30.4  8.5  0.009900  6.5-99.9-99.9-99.911.4 8715.2 57 13.2  10  8.024.0 4.4
5044119720226 31.8 14.7  0.009900 12.7-99.9-99.9-99.911.6 8914.1 53 12.1  26 20.824.2 7.3
5044119720227 33.3 14.2  0.009900 12.0-99.9-99.9-99.911.5 8918.6 55 16.4  12  9.623.9 5.3
5044119720228 36.5 16.5  0.009900 15.0-99.9-99.9-99.910.7 8313.1 35 11.0  19 15.222.6 7.2
5044119720229 35.7 15.4  0.009900 13.7-99.9-99.9-99.911.3 8814.4 39 12.4  22 17.623.4 7.3
5044119720301 36.4 18.8  0.009900-99.9-99.9-99.9-99.9 8.0 6213.6 36 11.5  44 35.218.311.1
5044119720302 31.0 15.7  3.219900-99.9-99.9-99.9-99.9 5.0 3915.4 74 13.4  11  8.813.7 4.2
5044119720303 24.1  5.1  0.009900-99.9-99.9-99.9-99.911.2 8810.8 55  8.1   3  2.422.9 3.1
5044119720304 29.1  6.8  0.009900-99.9-99.9-99.9-99.911.2 8810.5 41  7.7  17 13.622.7 5.0
5044119720305 31.6 12.2 92.319900-99.9-99.9-99.9-99.9 9.5 7517.2 57 15.1  30 24.020.1 5.9
5044119720306 29.7 14.6 11.719900-99.9-99.9-99.9-99.9 5.5 4421.2 83 18.4   8  6.414.1 3.0
5044119720307 17.5 13.0  0.009900-99.9-99.9-99.9-99.9 9.9 7910.9 67  8.2  29 23.220.5 4.9
5044119720308 20.6  5.2  0.319900-99.9-99.9-99.9-99.9 3.0 2413.5 74 11.4   0  0.010.3 1.5
5044119720309 23.4 12.1  0.009900-99.9-99.9-99.9-99.9 9.7 7815.7 74 13.7  38 30.419.9 4.7
