5026319810108 19.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 69  9.5  16 12.8-9.9-9.9
5026319810109 21.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 59  8.5   0  0.0-9.9-9.9
5026319810110 28.8 14.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 41  9.4   0  0.0-9.9-9.9
5026319810111 24.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 43  7.1  35 28.0-9.9-9.9
5026319810112 14.9 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 64  6.5  60 48.0-9.9-9.9
5026319810113 18.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 60  7.0  16 12.8-9.9-9.9
5026319810114 18.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 77 12.5  21 16.8-9.9-9.9
5026319810115 24.5 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 71 14.5   0  0.0-9.9-9.9
5026319810116 23.0 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 70 12.8  24 19.2-9.9-9.9
5026319810117 18.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.7 78 13.7   0  0.0-9.9-9.9
5026319810118 18.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 63  7.7  25 20.0-9.9-9.9
5026319810119 17.0  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 69  8.5  14 11.2-9.9-9.9
5026319810120 16.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 60  5.8   0  0.0-9.9-9.9
5026319810121 19.6  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 78 10.7  11  8.8-9.9-9.9
5026319810122 19.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 82 12.5   0  0.0-9.9-9.9
5026319810123 16.1 13.9  2.019900-99.9-99.9-99.9-99.9-9.9 9915.1 89 13.1  30 24.0-9.9-9.9
5026319810124 21.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 87 14.3  19 15.2-9.9-9.9
5026319810125 18.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 89 14.7   5  4.0-9.9-9.9
5026319810126 16.5 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.0 89 14.0  13 10.4-9.9-9.9
5026319810127 24.5 16.0  6.519900-99.9-99.9-99.9-99.9-9.9 9919.9 89 17.4   0  0.0-9.9-9.9
5026319810128 19.0 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 79 14.2  19 15.2-9.9-9.9
5026319810129 25.5 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9920.4 78 17.8   0  0.0-9.9-9.9
5026319810130 20.0 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 77 12.6   8  6.4-9.9-9.9
5026319810131 20.9 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 70 14.5   0  0.0-9.9-9.9
5026319810201 27.0 18.7  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 66 14.7   0  0.0-9.9-9.9
5026319810202 23.1 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 67 12.7   6  4.8-9.9-9.9
5026319810203 17.5 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 61  8.6   4  3.2-9.9-9.9
5026319810204 19.5 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.1 69 12.1   1  0.8-9.9-9.9
5026319810205 20.8 16.2  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 81 15.6  11  8.8-9.9-9.9
5026319810206 21.0 16.1  5.019900-99.9-99.9-99.9-99.9-9.9 9919.0 80 16.7  11  8.8-9.9-9.9
5026319810207 17.9 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 55  7.8  15 12.0-9.9-9.9
5026319810208 22.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 62 11.5   0  0.0-9.9-9.9
5026319810209 21.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 81 15.6   0  0.0-9.9-9.9
5026319810210 26.0 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 45  9.3  74 59.2-9.9-9.9
5026319810211 24.0 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 60 13.3   5  4.0-9.9-9.9
5026319810212 23.9 14.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 53  6.5  11  8.8-9.9-9.9
5026319810213 26.2 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.2 73 16.0  21 16.8-9.9-9.9
5026319810214 33.1 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 41 11.5  24 19.2-9.9-9.9
5026319810215 24.0 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 68 11.0   1  0.8-9.9-9.9
5026319810216 20.0 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 67 11.8  19 15.2-9.9-9.9
5026319810217 17.9 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 87 15.3  14 11.2-9.9-9.9
5026319810218 21.6 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 61 10.7  19 15.2-9.9-9.9
5026319810219 26.9 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 67 14.5   1  0.8-9.9-9.9
5026319810220 23.0 18.9  8.019900-99.9-99.9-99.9-99.9-9.9 9915.6 67 13.6  19 15.2-9.9-9.9
5026319810221 25.5 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 77 16.1   0  0.0-9.9-9.9
5026319810222 26.8 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 60 10.0   0  0.0-9.9-9.9
5026319810223 23.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 68 14.3   0  0.0-9.9-9.9
5026319810224 23.2 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.4 73 13.4   0  0.0-9.9-9.9
5026319810225 23.9 14.0  3.019900-99.9-99.9-99.9-99.9-9.9 9914.4 59 12.4   8  6.4-9.9-9.9
5026319810226 22.9 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 57  9.8  22 17.6-9.9-9.9
5026319810227 20.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 46  6.5  56 44.8-9.9-9.9
5026319810228 23.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 52 10.7  20 16.0-9.9-9.9
5026319810301 24.0 18.8  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 63 13.2  15 12.0-9.9-9.9
5026319810302 24.5 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 69 12.8   3  2.4-9.9-9.9
5026319810303 20.0 18.3  0.819900-99.9-99.9-99.9-99.9-9.9 9917.8 81 15.7  15 12.0-9.9-9.9
5026319810304 28.6 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 63 12.2  20 16.0-9.9-9.9
5026319810305 19.0  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 50  4.8   9  7.2-9.9-9.9
5026319810306 18.0 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.7 74 11.6  20 16.0-9.9-9.9
5026319810307 19.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 73 12.9   0  0.0-9.9-9.9
5026319810308 24.0 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 51 11.0   0  0.0-9.9-9.9
5026319810309 21.8 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 71 13.8   0  0.0-9.9-9.9
5026319810310 19.0 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 54  9.0  33 26.4-9.9-9.9
5026319810311 18.0 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 61  9.2  12  9.6-9.9-9.9
5026319810312 15.0 11.9  1.019900-99.9-99.9-99.9-99.9-9.9 9910.6 72  7.8  17 13.6-9.9-9.9
5026319810313 13.9 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 64  6.4  11  8.8-9.9-9.9
5026319810314 13.5 12.0 13.019900-99.9-99.9-99.9-99.9-9.9 9910.8 74  8.1  23 18.4-9.9-9.9
5026319810315 13.2  6.0  7.019900-99.9-99.9-99.9-99.9-9.9 99 8.7 85  5.0  30 24.0-9.9-9.9
5026319810316 10.3  6.0  1.519900-99.9-99.9-99.9-99.9-9.9 99 8.5 76  4.6   6  4.8-9.9-9.9
5026319810317 16.0  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 70  8.6  13 10.4-9.9-9.9
5026319810318 17.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 77 10.7   8  6.4-9.9-9.9
5026319810319 15.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 82 10.7   9  7.2-9.9-9.9
5026319810320 16.6 12.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 62  7.0  19 15.2-9.9-9.9
5026319810321 12.5  6.8 15.019900-99.9-99.9-99.9-99.9-9.9 9911.0 87  8.4  23 18.4-9.9-9.9
5026319810322 12.3 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 86  9.2  13 10.4-9.9-9.9
5026319810323 12.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 69  5.4  22 17.6-9.9-9.9
5026319810324 13.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 75  7.0   6  4.8-9.9-9.9
5026319810325 18.0 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 75 11.0   8  6.4-9.9-9.9
5026319810326 17.9 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 85 12.9  27 21.6-9.9-9.9
5026319810327 19.8 15.9  3.519900-99.9-99.9-99.9-99.9-9.9 9918.7 91 16.4   5  4.0-9.9-9.9
5026319810328 18.0 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 86 12.5   3  2.4-9.9-9.9
5026319810329 19.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.4 89 13.4  15 12.0-9.9-9.9
5026319810330 17.9 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 91 15.2  60 48.0-9.9-9.9
5026319810331 22.0 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 90 14.9   0  0.0-9.9-9.9
5026319810401 17.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 81 11.9   6  4.8-9.9-9.9
5026319810402 18.8 12.2  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 70 10.9   8  6.4-9.9-9.9
5026319810403 15.0  8.0  1.019900-99.9-99.9-99.9-99.9-9.9 9912.2 79  9.9  21 16.8-9.9-9.9
5026319810404 15.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 70  7.7  23 18.4-9.9-9.9
5026319810405 15.0  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 88 12.5   8  6.4-9.9-9.9
5026319810406 14.8 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 88 12.0  35 28.0-9.9-9.9
5026319810407 17.2 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.3 82 12.3   1  0.8-9.9-9.9
5026319810408 17.0  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 85 10.1   3  2.4-9.9-9.9
5026319810409 17.6 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 51  5.1  16 12.8-9.9-9.9
5026319810410 14.9  4.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 79  6.7   0  0.0-9.9-9.9
5026319810411 14.9  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 80  9.2   0  0.0-9.9-9.9
5026319810412 12.0  8.8 10.019900-99.9-99.9-99.9-99.9-9.9 9910.4 80  7.5   0  0.0-9.9-9.9
5026319810413  7.8  7.3  6.019900-99.9-99.9-99.9-99.9-9.9 99 7.5 73  2.9   0  0.0-9.9-9.9
5026319810414 11.0  7.4  0.919900-99.9-99.9-99.9-99.9-9.9 99 9.7 79  6.5  34 27.2-9.9-9.9
5026319810415 11.0  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 80  7.0   0  0.0-9.9-9.9
5026319810416 10.9  8.7  1.519900-99.9-99.9-99.9-99.9-9.9 9910.6 86  7.8  16 12.8-9.9-9.9
5026319810417 11.5  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 79  6.8   1  0.8-9.9-9.9
5026319810418 17.1  4.3  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 88  8.0   9  7.2-9.9-9.9
5026319810419 12.1  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 89  9.4  14 11.2-9.9-9.9
5026319810420 19.5 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 76 11.0   5  4.0-9.9-9.9
5026319810421 18.8 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 73  9.9   0  0.0-9.9-9.9
5026319810422 12.2  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 66  3.9   4  3.2-9.9-9.9
5026319810423 12.0  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 83  5.8   8  6.4-9.9-9.9
5026319810424 13.2  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 84  8.5   6  4.8-9.9-9.9
5026319810425 12.8  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 85  8.8   0  0.0-9.9-9.9
5026319810426 11.0  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 81  7.0   0  0.0-9.9-9.9
5026319810427 10.9 10.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 76  6.7   0  0.0-9.9-9.9
5026319810428 12.8  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 89  8.8  14 11.2-9.9-9.9
5026319810429 18.0 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.7 92 13.7   7  5.6-9.9-9.9
5026319810430 16.3 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 49  3.2  35 28.0-9.9-9.9
5026319810501 16.8  8.5  1.019900-99.9-99.9-99.9-99.9-9.9 9911.2 71  8.6   0  0.0-9.9-9.9
5026319810502 17.8 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 57  7.1  19 15.2-9.9-9.9
5026319810503 16.0  6.0  0.419900-99.9-99.9-99.9-99.9-9.9 99 8.0 56  3.8  18 14.4-9.9-9.9
5026319810504 21.6 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 55  7.3  64 51.2-9.9-9.9
5026319810505 14.2  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 46  0.9  56 44.8-9.9-9.9
5026319810506 10.2  8.8  5.019900-99.9-99.9-99.9-99.9-9.9 99 8.9 76  5.3   3  2.4-9.9-9.9
5026319810507 12.7  6.9  4.219900-99.9-99.9-99.9-99.9-9.9 9911.6 84  9.2   4  3.2-9.9-9.9
5026319810508 11.5  7.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 72  3.9   0  0.0-9.9-9.9
5026319810509 10.5  4.0  6.419900-99.9-99.9-99.9-99.9-9.9 99 8.3 76  4.3   3  2.4-9.9-9.9
5026319810510 10.2  2.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 78  0.9   4  3.2-9.9-9.9
5026319810511  7.1  3.9 12.519900-99.9-99.9-99.9-99.9-9.9 99 7.9 85  3.6   0  0.0-9.9-9.9
5026319810512 10.9  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 86  8.1  16 12.8-9.9-9.9
5026319810513 14.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 90 11.0   5  4.0-9.9-9.9
5026319810514 13.0 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 87 10.1   0  0.0-9.9-9.9
5026319810515 13.8  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 67  6.2   0  0.0-9.9-9.9
5026319810516 11.9  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 74  4.3   0  0.0-9.9-9.9
5026319810517 14.0  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 71  6.2  27 21.6-9.9-9.9
5026319810518 15.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 59  4.6   5  4.0-9.9-9.9
5026319810519 11.0  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 54  0.2  22 17.6-9.9-9.9
5026319810520 17.5  6.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 57  4.5   0  0.0-9.9-9.9
5026319810521 17.1  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 67  8.8   5  4.0-9.9-9.9
5026319810522 18.0 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 67  7.7   0  0.0-9.9-9.9
5026319810523 14.0 11.8  3.119900-99.9-99.9-99.9-99.9-9.9 9913.3 87 11.2  43 34.4-9.9-9.9
5026319810524  7.0  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 67  1.1  33 26.4-9.9-9.9
5026319810525 13.0  3.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 69 -1.7   0  0.0-9.9-9.9
5026319810526 12.9  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 56 -2.7  33 26.4-9.9-9.9
5026319810527  8.9  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 77  4.3   1  0.8-9.9-9.9
5026319810528 11.0  8.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 81  6.7   8  6.4-9.9-9.9
5026319810529 13.0 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 56  3.2   5  4.0-9.9-9.9
5026319810530 11.0  8.8  1.619900-99.9-99.9-99.9-99.9-9.9 9910.9 89  8.2   0  0.0-9.9-9.9
5026319810531 11.3  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 75  3.9   8  6.4-9.9-9.9
5026319810601  7.9  4.8  3.519900-99.9-99.9-99.9-99.9-9.9 99 8.4 86  4.5   0  0.0-9.9-9.9
5026319810602  9.1  7.6  7.519900-99.9-99.9-99.9-99.9-9.9 99 9.6 87  6.4   0  0.0-9.9-9.9
5026319810603  7.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 76  2.3   0  0.0-9.9-9.9
5026319810604  8.0  2.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 77  0.2   5  4.0-9.9-9.9
5026319810605  7.0  3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 71  0.9   0  0.0-9.9-9.9
5026319810606  7.9  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 84  4.3  11  8.8-9.9-9.9
5026319810607  9.5  5.8  3.519900-99.9-99.9-99.9-99.9-9.9 99 9.1 87  5.6  31 24.8-9.9-9.9
5026319810608 11.5  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 69  4.6  23 18.4-9.9-9.9
5026319810609 10.9  5.6 12.019900-99.9-99.9-99.9-99.9-9.9 99 7.9 86  3.6  56 44.8-9.9-9.9
5026319810610  8.0  3.9  4.519900-99.9-99.9-99.9-99.9-9.9 99 8.4 86  4.5   8  6.4-9.9-9.9
5026319810611  7.8  5.0  7.019900-99.9-99.9-99.9-99.9-9.9 99 7.8 85  3.4   0  0.0-9.9-9.9
5026319810612  6.8  2.0  6.019900-99.9-99.9-99.9-99.9-9.9 99 7.5 85  2.9   0  0.0-9.9-9.9
5026319810613  6.2  2.3  3.519900-99.9-99.9-99.9-99.9-9.9 99 6.6 77  1.1   5  4.0-9.9-9.9
5026319810614  8.0  5.8  2.019900-99.9-99.9-99.9-99.9-9.9 99 8.0 80  3.8   0  0.0-9.9-9.9
5026319810615 10.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 78  6.1   0  0.0-9.9-9.9
5026319810616  8.8  3.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 78  2.7   0  0.0-9.9-9.9
5026319810617 11.0  4.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 85  6.5   0  0.0-9.9-9.9
5026319810618 12.0 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 80  8.0  16 12.8-9.9-9.9
5026319810619  9.2  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 82  6.1   0  0.0-9.9-9.9
5026319810620 11.7  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 88  8.8   0  0.0-9.9-9.9
5026319810621 11.5  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 84  7.5   0  0.0-9.9-9.9
5026319810622 13.1  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 62  3.2  14 11.2-9.9-9.9
5026319810623 16.0 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 62  7.4   5  4.0-9.9-9.9
5026319810624 14.6 12.0  1.219900-99.9-99.9-99.9-99.9-9.9 9911.6 73  9.2   0  0.0-9.9-9.9
5026319810625  8.0  3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 64 -1.0  16 12.8-9.9-9.9
5026319810626 10.1  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 65  0.6   0  0.0-9.9-9.9
5026319810627 11.6  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 61  0.4   8  6.4-9.9-9.9
5026319810628 15.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 49  2.1  37 29.6-9.9-9.9
5026319810629  8.2  4.8  0.919900-99.9-99.9-99.9-99.9-9.9 99 7.3 74  2.5   0  0.0-9.9-9.9
5026319810630 11.2  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 75  2.9   3  2.4-9.9-9.9
5026319810701  9.3  3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 72  1.7   8  6.4-9.9-9.9
5026319810702 16.1  5.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 65  4.8  11  8.8-9.9-9.9
5026319810703 17.1  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 81  7.1   3  2.4-9.9-9.9
5026319810704 14.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 84  8.2  11  8.8-9.9-9.9
5026319810705 12.0  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 86  8.4  13 10.4-9.9-9.9
5026319810706 12.5  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 84  8.1   0  0.0-9.9-9.9
5026319810707 12.6  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 85  7.5  27 21.6-9.9-9.9
5026319810708 14.3  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 64  5.0  16 12.8-9.9-9.9
5026319810709 14.8 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 68  7.3   9  7.2-9.9-9.9
5026319810710 14.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 67  5.6  37 29.6-9.9-9.9
5026319810711 11.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 79  5.6  16 12.8-9.9-9.9
5026319810712 11.5  2.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 70  2.7   9  7.2-9.9-9.9
5026319810713  5.5  0.1  7.019900-99.9-99.9-99.9-99.9-9.9 99 6.6 81  1.1   6  4.8-9.9-9.9
5026319810714 12.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 76  4.5   0  0.0-9.9-9.9
5026319810715  5.3  0.0  0.009901-99.9-99.9-99.9-99.9-9.9 99 6.6 83  1.1   4  3.2-9.9-9.9
5026319810716  5.2 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 67 -3.0   0  0.0-9.9-9.9
5026319810717  8.5 -3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 69  0.6  16 12.8-9.9-9.9
5026319810718  9.0 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 68  0.0   1  0.8-9.9-9.9
5026319810719 15.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 60  2.7   0  0.0-9.9-9.9
5026319810720 12.0 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 64  1.7   8  6.4-9.9-9.9
5026319810721  9.7  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 69  1.5   3  2.4-9.9-9.9
5026319810722  9.0 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 70 -0.2  15 12.0-9.9-9.9
5026319810723 12.0  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 54  0.9   0  0.0-9.9-9.9
5026319810724 12.2  8.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 61  4.1   0  0.0-9.9-9.9
5026319810725 10.5  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 74  3.0   0  0.0-9.9-9.9
5026319810726 12.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 71  5.0   1  0.8-9.9-9.9
5026319810727 10.5  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 69  2.1   4  3.2-9.9-9.9
5026319810728 12.1  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 74  5.6   3  2.4-9.9-9.9
5026319810729 15.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 58  3.0   8  6.4-9.9-9.9
5026319810730 19.2  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 42  2.7  10  8.0-9.9-9.9
5026319810731 13.6  4.5  4.019900-99.9-99.9-99.9-99.9-9.9 99 7.6 69  3.0   6  4.8-9.9-9.9
5026319810801 16.0  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 58  3.0   6  4.8-9.9-9.9
5026319810802 13.7  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 68  4.6  13 10.4-9.9-9.9
5026319810803  7.5 -1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 70  0.9   0  0.0-9.9-9.9
5026319810804 12.0 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 76  4.1   0  0.0-9.9-9.9
5026319810805 12.0  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 90  7.3   9  7.2-9.9-9.9
5026319810806 12.5 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 70  2.3  11  8.8-9.9-9.9
5026319810807  8.8  0.0  3.019900-99.9-99.9-99.9-99.9-9.9 99 6.9 71  1.7  19 15.2-9.9-9.9
5026319810808  9.3 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 64 -1.9  23 18.4-9.9-9.9
5026319810809 10.2 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 65  1.9  19 15.2-9.9-9.9
5026319810810 12.0  6.0  1.519900-99.9-99.9-99.9-99.9-9.9 9910.5 78  7.7  60 48.0-9.9-9.9
5026319810811  8.9  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 72  3.0  18 14.4-9.9-9.9
