5026819590808  9.5  2.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 43 -9.4  52 41.6-9.9-9.9
5026819590809 11.2  3.0  0.319900-99.9-99.9-99.9-99.9-9.9 99 5.7 66 -1.0  56 44.8-9.9-9.9
5026819590810 10.9  2.8  0.419900-99.9-99.9-99.9-99.9-9.9 99 3.9 53 -6.0  44 35.2-9.9-9.9
5026819590811  8.1  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 43-10.7  86 68.8-9.9-9.9
5026819590812  8.0  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.1 54 -9.0  44 35.2-9.9-9.9
5026819590813  8.6  0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 46 -9.4  44 35.2-9.9-9.9
5026819590814 10.0  3.0  3.619900-99.9-99.9-99.9-99.9-9.9 99 4.2 53 -5.0  25 20.0-9.9-9.9
5026819590815 14.1  3.6  3.219910-99.9-99.9-99.9-99.9-9.9 99 5.3 67 -1.9  23 18.4-9.9-9.9
5026819590816  5.8  0.5  0.009910-99.9-99.9-99.9-99.9-9.9 99 3.5 64 -7.4  13 10.4-9.9-9.9
5026819590817  5.5 -5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 75 -7.1  10  8.0-9.9-9.9
5026819590818 13.5 -0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 56 -5.4  16 12.8-9.9-9.9
5026819590819 11.9  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 51 -6.0  44 35.2-9.9-9.9
5026819590820  9.2  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 58 -6.7  27 21.6-9.9-9.9
5026819590821 10.0 -2.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 55 -8.6  14 11.2-9.9-9.9
5026819590822 11.2  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 61 -3.6   8  6.4-9.9-9.9
5026819590823 14.5  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 47 -5.7  38 30.4-9.9-9.9
5026819590824 11.5  3.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.1 45 -9.0  26 20.8-9.9-9.9
5026819590825  9.6 -2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 54 -9.4  11  8.8-9.9-9.9
5026819590826 11.4 -6.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.8 53-10.3   2  1.6-9.9-9.9
5026819590827  8.4 -3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 67 -8.6  11  8.8-9.9-9.9
5026819590828 12.4 -7.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 53-10.7  10  8.0-9.9-9.9
5026819590829 13.5 -3.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 53 -8.2   7  5.6-9.9-9.9
5026819590830 17.9 -3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 43 -7.4  10  8.0-9.9-9.9
5026819590831 11.1  2.7 15.419900-99.9-99.9-99.9-99.9-9.9 99 4.8 62 -3.3  15 12.0-9.9-9.9
5026819590901  8.3 -0.5  0.519901-99.9-99.9-99.9-99.9-9.9 99 3.9 78 -6.0  13 10.4-9.9-9.9
5026819590902  6.3 -3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 71 -6.4   6  4.8-9.9-9.9
5026819590903 12.0  0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 60 -3.6  13 10.4-9.9-9.9
5026819590904 13.5  3.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 51 -4.1  33 26.4-9.9-9.9
5026819590905 14.0  4.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 52 -4.4  14 11.2-9.9-9.9
5026819590906 13.5  1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 53 -5.0  10  8.0-9.9-9.9
5026819590907  9.0  2.0  0.819900-99.9-99.9-99.9-99.9-9.9 99 5.6 79 -1.2  13 10.4-9.9-9.9
5026819590908 10.9  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 71 -3.3  28 22.4-9.9-9.9
5026819590909 10.2 -1.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 44-10.7  38 30.4-9.9-9.9
5026819590910  7.4  0.7  0.009910-99.9-99.9-99.9-99.9-9.9 99 2.9 48 -9.8  35 28.0-9.9-9.9
5026819590911  9.5 -3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 63 -7.4   9  7.2-9.9-9.9
5026819590912 12.6 -0.6  0.219900-99.9-99.9-99.9-99.9-9.9 99 3.9 60 -6.0   4  3.2-9.9-9.9
5026819590913 14.9  3.1  5.819900-99.9-99.9-99.9-99.9-9.9 99 4.5 50 -4.1  33 26.4-9.9-9.9
5026819590914 16.0  6.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 61 -1.7  14 11.2-9.9-9.9
5026819590915 12.0  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 49 -5.4  26 20.8-9.9-9.9
5026819590916 12.0  3.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 39 -9.8  28 22.4-9.9-9.9
5026819590917 11.2  3.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 42 -8.6  31 24.8-9.9-9.9
5026819590918 10.8 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 51 -7.8  31 24.8-9.9-9.9
5026819590919-99.9  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 53 -6.0   4  3.2-9.9-9.9
5026819590920 12.2  0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 56 -5.0   7  5.6-9.9-9.9
5026819590921 17.5 -1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 39 -9.8   6  4.8-9.9-9.9
5026819590922 16.9  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 46 -3.6  44 35.2-9.9-9.9
5026819590923 16.2  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 34 -7.4  44 35.2-9.9-9.9
5026819590924 15.7  4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 45 -4.4  25 20.0-9.9-9.9
5026819590925 17.4  5.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 38 -7.1  20 16.0-9.9-9.9
5026819590926 20.7  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 51  1.7  33 26.4-9.9-9.9
5026819590927 15.6  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 61  0.0  44 35.2-9.9-9.9
5026819590928 14.0  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 60  0.0  52 41.6-9.9-9.9
5026819590929 16.5  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 43 -4.4  38 30.4-9.9-9.9
5026819590930 18.1  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 38 -5.7  38 30.4-9.9-9.9
5026819591001-99.9  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 35 -4.7  61 48.8-9.9-9.9
5026819591002-99.9  2.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.8 34-10.3  52 41.6-9.9-9.9
5026819591003-99.9  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 37 -6.7  49 39.2-9.9-9.9
5026819591004-99.9  4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 38 -5.4  38 30.4-9.9-9.9
5026819591005-99.9  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 39 -9.8  13 10.4-9.9-9.9
5026819591006-99.9  1.1  0.419900-99.9-99.9-99.9-99.9-9.9 99 2.9 38 -9.8  34 27.2-9.9-9.9
5026819591007-99.9  0.1  0.009901-99.9-99.9-99.9-99.9-9.9 99 3.2 44 -8.6  11  8.8-9.9-9.9
5026819591008-99.9  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 46 -5.4   4  3.2-9.9-9.9
5026819591009-99.9 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 41 -5.0   4  3.2-9.9-9.9
5026819591010-99.9  1.3  2.619900-99.9-99.9-99.9-99.9-9.9 99 4.2 64 -5.0  14 11.2-9.9-9.9
5026819591011-99.9  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 53 -7.1  37 29.6-9.9-9.9
5026819591012-99.9  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 56 -6.0  11  8.8-9.9-9.9
5026819591013-99.9 -4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 35-10.7   5  4.0-9.9-9.9
5026819591014-99.9 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 44 -3.6   9  7.2-9.9-9.9
5026819591015-99.9  5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 40 -4.4  34 27.2-9.9-9.9
5026819591016-99.9  8.7  3.819900-99.9-99.9-99.9-99.9-9.9 99 5.8 49 -0.7  23 18.4-9.9-9.9
5026819591017-99.9  8.7  3.119900-99.9-99.9-99.9-99.9-9.9 99 7.4 62  2.7   4  3.2-9.9-9.9
5026819591018-99.9  8.1  0.119900-99.9-99.9-99.9-99.9-9.9 99 6.3 51  0.4   7  5.6-9.9-9.9
5026819591019-99.9  5.7  2.519900-99.9-99.9-99.9-99.9-9.9 99 6.8 65  1.5   3  2.4-9.9-9.9
5026819591020-99.9  6.0  0.619900-99.9-99.9-99.9-99.9-9.9 99 5.9 58 -0.5   8  6.4-9.9-9.9
5026819591021-99.9  4.7  1.319900-99.9-99.9-99.9-99.9-9.9 99 5.1 44 -2.5  16 12.8-9.9-9.9
5026819591022-99.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 47 -1.7  22 17.6-9.9-9.9
5026819591023-99.9  5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 47 -3.0  26 20.8-9.9-9.9
5026819591024-99.9  6.2  1.619900-99.9-99.9-99.9-99.9-9.9 99 6.0 61 -0.2   8  6.4-9.9-9.9
5026819591025-99.9  3.6  1.219900-99.9-99.9-99.9-99.9-9.9 99 6.7 76  1.3   3  2.4-9.9-9.9
5026819591026-99.9  6.3  0.319900-99.9-99.9-99.9-99.9-9.9 99 6.9 70  1.7   6  4.8-9.9-9.9
5026819591027-99.9  7.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 42 -2.7  27 21.6-9.9-9.9
5026819591028-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 45 -1.4  38 30.4-9.9-9.9
5026819591029-99.9 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.8 24-10.3  25 20.0-9.9-9.9
5026819591030-99.9  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 25 -9.8  15 12.0-9.9-9.9
5026819591031-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 40 -2.5  31 24.8-9.9-9.9
5026819591101-99.9  2.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 30 -6.0   9  7.2-9.9-9.9
5026819591102-99.9  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 30 -6.4  32 25.6-9.9-9.9
5026819591103-99.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 36 -4.4  41 32.8-9.9-9.9
5026819591104-99.9  6.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 36 -4.1  24 19.2-9.9-9.9
5026819591105-99.9 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 40 -0.7  14 11.2-9.9-9.9
5026819591106-99.9  6.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 33 -3.8  16 12.8-9.9-9.9
5026819591107-99.9  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 34 -3.0  34 27.2-9.9-9.9
5026819591108-99.9 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 42 -1.2  41 32.8-9.9-9.9
5026819591109-99.9  4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 36 -3.3  53 42.4-9.9-9.9
5026819591110-99.9  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 24 -8.6  65 52.0-9.9-9.9
5026819591111-99.9  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 36 -4.1  16 12.8-9.9-9.9
5026819591112-99.9  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 33 -3.8  24 19.2-9.9-9.9
5026819591113-99.9  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 37 -1.2  30 24.0-9.9-9.9
5026819591114-99.9 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 34  2.5  13 10.4-9.9-9.9
5026819591115-99.9 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 34 -1.7  33 26.4-9.9-9.9
5026819591116-99.9  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 27 -8.2  26 20.8-9.9-9.9
5026819591117-99.9  8.4  0.219900-99.9-99.9-99.9-99.9-9.9 99 4.9 44 -3.0  13 10.4-9.9-9.9
5026819591118-99.9  6.8  2.119900-99.9-99.9-99.9-99.9-9.9 99 5.0 50 -2.7  14 11.2-9.9-9.9
5026819591119-99.9  4.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 35 -5.4   7  5.6-9.9-9.9
5026819591120-99.9  7.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 33 -4.4   4  3.2-9.9-9.9
5026819591121-99.9  9.5  6.519900-99.9-99.9-99.9-99.9-9.9 99 5.9 47 -0.5  11  8.8-9.9-9.9
5026819591122-99.9  9.7  0.719900-99.9-99.9-99.9-99.9-9.9 99 6.2 54  0.2  16 12.8-9.9-9.9
5026819591123-99.9  4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 28 -6.0  13 10.4-9.9-9.9
5026819591124-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 36 -1.4  13 10.4-9.9-9.9
5026819591125-99.9 11.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 54  5.8  16 12.8-9.9-9.9
5026819591126-99.9 12.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 34 -4.1  53 42.4-9.9-9.9
5026819591127-99.9  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 33 -7.8  61 48.8-9.9-9.9
5026819591128-99.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 33 -5.4  69 55.2-9.9-9.9
5026819591129-99.9  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.1 28 -9.0  52 41.6-9.9-9.9
5026819591130-99.9 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 33 -3.3  48 38.4-9.9-9.9
5026819591201-99.9 10.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 30 -4.1  41 32.8-9.9-9.9
5026819591202-99.9 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 54  3.9  15 12.0-9.9-9.9
5026819591203-99.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 27 -6.7  19 15.2-9.9-9.9
5026819591204-99.9  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 44 -0.5   9  7.2-9.9-9.9
5026819591205-99.9  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 34  2.3   9  7.2-9.9-9.9
5026819591206-99.9 16.0  0.519900-99.9-99.9-99.9-99.9-9.9 99 6.7 41  1.3  30 24.0-9.9-9.9
5026819591207-99.9 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 38 -1.9  19 15.2-9.9-9.9
5026819591208-99.9  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 38 -1.9  14 11.2-9.9-9.9
5026819591209-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 26 -3.0  13 10.4-9.9-9.9
5026819591210-99.9 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 29 -1.2  24 19.2-9.9-9.9
5026819591211-99.9 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 27 -5.7  28 22.4-9.9-9.9
5026819591212-99.9 10.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 33 -2.5  28 22.4-9.9-9.9
5026819591213-99.9 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 43  3.2  37 29.6-9.9-9.9
5026819591214-99.9 14.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 27 -4.7  33 26.4-9.9-9.9
5026819591215-99.9  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 36 -5.0  44 35.2-9.9-9.9
5026819591216-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 35 -4.1  38 30.4-9.9-9.9
5026819591217-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 39 -1.4  48 38.4-9.9-9.9
5026819591218-99.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 46  2.5  44 35.2-9.9-9.9
5026819591219-99.9  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 34 -5.0  64 51.2-9.9-9.9
5026819591220-99.9 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 34 -2.2  41 32.8-9.9-9.9
5026819591221-99.9 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 32 -3.3  56 44.8-9.9-9.9
5026819591222-99.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 24 -9.8  41 32.8-9.9-9.9
5026819591223-99.9  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 36 -2.5  30 24.0-9.9-9.9
5026819591224-99.9 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 40  1.7   7  5.6-9.9-9.9
5026819591225-99.9 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 29 -0.2  28 22.4-9.9-9.9
5026819591226-99.9 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 33  1.7  18 14.4-9.9-9.9
5026819591227-99.9 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 48  3.8  23 18.4-9.9-9.9
5026819591228-99.9  7.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 40 -0.7  21 16.8-9.9-9.9
5026819591229-99.9 11.4  0.319900-99.9-99.9-99.9-99.9-9.9 99 7.6 48  3.0  14 11.2-9.9-9.9
5026819591230-99.9  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 44  3.0  16 12.8-9.9-9.9
5026819591231-99.9 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 48  3.0  19 15.2-9.9-9.9
5026819600101-99.9  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 45  2.9  13 10.4-9.9-9.9
5026819600102-99.9 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 37  2.3  13 10.4-9.9-9.9
5026819600103-99.9 16.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 26 -1.2  31 24.8-9.9-9.9
5026819600104-99.9 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 29 -0.5  41 32.8-9.9-9.9
5026819600105-99.9 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 27 -0.2  30 24.0-9.9-9.9
5026819600106-99.9  5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 34  3.0  34 27.2-9.9-9.9
5026819600107-99.9 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 37  2.7  37 29.6-9.9-9.9
5026819600108-99.9 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 27 -4.7  18 14.4-9.9-9.9
5026819600109-99.9 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 24 -6.4  13 10.4-9.9-9.9
5026819600110-99.9 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 29 -1.0  19 15.2-9.9-9.9
5026819600111-99.9 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 39  2.9  44 35.2-9.9-9.9
5026819600112-99.9 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 40  4.5  28 22.4-9.9-9.9
5026819600113-99.9 17.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 35  4.3  18 14.4-9.9-9.9
5026819600114-99.9 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 42  4.6  23 18.4-9.9-9.9
5026819600115-99.9 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 35  5.4  34 27.2-9.9-9.9
5026819600116-99.9 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 35  1.1  31 24.8-9.9-9.9
5026819600117-99.9 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 32  2.1  25 20.0-9.9-9.9
5026819600118-99.9 11.4 17.819900-99.9-99.9-99.9-99.9-9.9 99 8.3 71  4.3   3  2.4-9.9-9.9
5026819600119-99.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 42 -0.7  12  9.6-9.9-9.9
5026819600120-99.9  7.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 40  4.1  12  9.6-9.9-9.9
5026819600121-99.9 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 42  2.7  17 13.6-9.9-9.9
5026819600122-99.9 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 37 -1.7  48 38.4-9.9-9.9
5026819600123-99.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 36  1.1  23 18.4-9.9-9.9
5026819600124-99.9 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 45  3.8  19 15.2-9.9-9.9
5026819600125-99.9 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 41  0.6  27 21.6-9.9-9.9
5026819600126-99.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 39 -1.7  11  8.8-9.9-9.9
5026819600127-99.9 10.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 49  1.3  22 17.6-9.9-9.9
5026819600128-99.9  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 38 -0.2   9  7.2-9.9-9.9
5026819600129-99.9 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 33 -1.0  27 21.6-9.9-9.9
5026819600130-99.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 43  3.6  21 16.8-9.9-9.9
5026819600131-99.9 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 39  3.0  19 15.2-9.9-9.9
5026819600201-99.9 15.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 43  4.5  30 24.0-9.9-9.9
5026819600202-99.9 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 42  5.0  24 19.2-9.9-9.9
5026819600203-99.9 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 35 -1.4  31 24.8-9.9-9.9
5026819600204-99.9 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 26 -7.4  34 27.2-9.9-9.9
5026819600205-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 30 -1.9  34 27.2-9.9-9.9
5026819600206-99.9 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 37  0.6  48 38.4-9.9-9.9
5026819600207-99.9 12.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 37 -1.0  46 36.8-9.9-9.9
5026819600208-99.9  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 39 -1.0   6  4.8-9.9-9.9
5026819600209-99.9 14.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 38  1.7   9  7.2-9.9-9.9
5026819600210-99.9 17.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 40  3.0  31 24.8-9.9-9.9
5026819600211-99.9  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 33 -2.2   3  2.4-9.9-9.9
5026819600212-99.9 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 40  5.0  21 16.8-9.9-9.9
5026819600213-99.9 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 49  5.6  41 32.8-9.9-9.9
5026819600214-99.9 13.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 36 -2.2  28 22.4-9.9-9.9
5026819600215-99.9  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 37 -3.6  38 30.4-9.9-9.9
5026819600216-99.9  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 29 -7.1  12  9.6-9.9-9.9
5026819600217-99.9  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 36 -3.8  21 16.8-9.9-9.9
5026819600218-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 33 -4.4  26 20.8-9.9-9.9
5026819600219-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 46  2.5   3  2.4-9.9-9.9
5026819600220-99.9  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 51  4.6  19 15.2-9.9-9.9
5026819600221-99.9 15.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 40  4.8  19 15.2-9.9-9.9
5026819600222-99.9 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 32 -1.2  18 14.4-9.9-9.9
5026819600223-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 36 -3.6  16 12.8-9.9-9.9
5026819600224-99.9  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 42 -0.2  19 15.2-9.9-9.9
5026819600225-99.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 40  0.9  13 10.4-9.9-9.9
5026819600226-99.9 12.7  1.019900-99.9-99.9-99.9-99.9-9.9 99 8.0 46  3.8   1  0.8-9.9-9.9
5026819600227-99.9 14.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 50  4.3  16 12.8-9.9-9.9
5026819600228-99.9 13.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 41  1.9  21 16.8-9.9-9.9
5026819600229-99.9 13.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 35 -0.5  28 22.4-9.9-9.9
5026819600301-99.9  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 54  0.0  20 16.0-9.9-9.9
5026819600302-99.9  4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 51  1.7   5  4.0-9.9-9.9
5026819600303-99.9 11.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 47  3.9  31 24.8-9.9-9.9
5026819600304-99.9 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 39 -2.5  30 24.0-9.9-9.9
5026819600305-99.9 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 40 -3.0   8  6.4-9.9-9.9
5026819600306-99.9  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 42 -2.7   3  2.4-9.9-9.9
