5272720130911-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720151023 33.9 22.5-99.999999-99.9-99.9-99.9-99.9-9.9 9913.6 41 11.6 -99-99.9-9.9-9.9
5272720151024 36.0 22.2-99.999999-99.9-99.9-99.9-99.9-9.9 9915.6 42 13.6 -99-99.9-9.9-9.9
5272720151025 38.0 23.6-99.999999-99.9-99.9-99.9-99.9-9.9 9918.9 44 16.5 -99-99.9-9.9-9.9
5272720151026 29.6 20.8-99.999999-99.9-99.9-99.9-99.9-9.9 9918.0 64 15.8 -99-99.9-9.9-9.9
5272720151027 24.0 20.3-99.999999-99.9-99.9-99.9-99.9-9.9 9921.6 83 18.7 -99-99.9-9.9-9.9
5272720151028 31.6 19.9  0.819999-99.9-99.9-99.9-99.9-9.9 9923.6 72 20.1 -99-99.9-9.9-9.9
5272720151029 38.2 20.7  4.819999-99.9-99.9-99.9-99.9-9.9 9921.2 48 18.4 -99-99.9-9.9-9.9
5272720151030 30.1 17.7  7.019999-99.9-99.9-99.9-99.9-9.9 9920.8 94 18.1 -99-99.9-9.9-9.9
5272720151031 27.7 19.5  0.219999-99.9-99.9-99.9-99.9-9.9 9920.8 71 18.1 -99-99.9-9.9-9.9
5272720151101 27.5 19.8 13.819999-99.9-99.9-99.9-99.9-9.9 9922.1 86 19.1 -99-99.9-9.9-9.9
5272720151102 21.6 16.1  1.519999-99.9-99.9-99.9-99.9-9.9 9919.6 93 17.2 -99-99.9-9.9-9.9
5272720151103 19.2 17.4 28.519999-99.9-99.9-99.9-99.9-9.9 9921.0100 18.3 -99-99.9-9.9-9.9
5272720151104 22.1 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 89 17.1 -99-99.9-9.9-9.9
5272720151105 26.6 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 66 15.5 -99-99.9-9.9-9.9
5272720151106 29.0 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 61 15.4 -99-99.9-9.9-9.9
5272720151107 29.3 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 61 16.9 -99-99.9-9.9-9.9
5272720151108 32.6 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 59 18.2 -99-99.9-9.9-9.9
5272720151109 36.9 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 53 19.4 -99-99.9-9.9-9.9
5272720151110 31.3 22.4  6.819999-99.9-99.9-99.9-99.9-9.9 9922.1 60 19.0 -99-99.9-9.9-9.9
5272720151111 24.4 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 86 18.4 -99-99.9-9.9-9.9
5272720151112 29.8 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 72 20.0 -99-99.9-9.9-9.9
5272720151113 33.8 24.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 34 12.7 -99-99.9-9.9-9.9
5272720151114 32.8 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 52 15.3 -99-99.9-9.9-9.9
5272720151115 36.2 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 56 18.5 -99-99.9-9.9-9.9
5272720151116 37.9 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 56 20.2 -99-99.9-9.9-9.9
5272720151117 37.5 22.3  0.519999-99.9-99.9-99.9-99.9-9.9 9924.4 57 20.6 -99-99.9-9.9-9.9
5272720151118 30.8 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 74 20.0 -99-99.9-9.9-9.9
5272720151119 38.6 19.3  2.219999-99.9-99.9-99.9-99.9-9.9 9922.2 55 19.0 -99-99.9-9.9-9.9
5272720151120 25.8 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 43  8.1 -99-99.9-9.9-9.9
5272720151121 31.5  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 45 10.8 -99-99.9-9.9-9.9
5272720151122 35.4 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 47 14.4 -99-99.9-9.9-9.9
5272720151123 36.0 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 52 18.4 -99-99.9-9.9-9.9
5272720151124 33.0 24.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 56 18.4 -99-99.9-9.9-9.9
5272720151125 35.6 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 59 20.4 -99-99.9-9.9-9.9
5272720151126 39.8 24.3 27.819999-99.9-99.9-99.9-99.9-9.9 9926.5 52 22.0 -99-99.9-9.9-9.9
5272720151127 33.7 20.7  3.019999-99.9-99.9-99.9-99.9-9.9 9926.3 85 21.9 -99-99.9-9.9-9.9
5272720151128 29.1 20.2  1.819999-99.9-99.9-99.9-99.9-9.9 9917.8 57 15.5 -99-99.9-9.9-9.9
5272720151129 25.6 17.8  1.219999-99.9-99.9-99.9-99.9-9.9 9918.9 77 16.6 -99-99.9-9.9-9.9
5272720151130 30.5 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 56 15.8 -99-99.9-9.9-9.9
5272720151201 30.5 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 61 16.1 -99-99.9-9.9-9.9
5272720151202 33.9 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 55 18.6 -99-99.9-9.9-9.9
5272720151203 37.5 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 61 20.0 -99-99.9-9.9-9.9
5272720151204 35.9 23.6 66.019999-99.9-99.9-99.9-99.9-9.9 9927.6 71 22.7 -99-99.9-9.9-9.9
5272720151205 26.4 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 85 19.7 -99-99.9-9.9-9.9
5272720151206 33.4 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 54 16.4 -99-99.9-9.9-9.9
5272720151207 30.6 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 69 18.6 -99-99.9-9.9-9.9
5272720151208 34.8 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 58 20.2 -99-99.9-9.9-9.9
5272720151209 30.6 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 72 19.1 -99-99.9-9.9-9.9
5272720151210 33.8 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 56 18.4 -99-99.9-9.9-9.9
5272720151211 36.9 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 52 20.5 -99-99.9-9.9-9.9
5272720151212 40.6 24.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 50 21.4 -99-99.9-9.9-9.9
5272720151213 33.1 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 73 21.8 -99-99.9-9.9-9.9
5272720151214 38.3 23.8  0.519999-99.9-99.9-99.9-99.9-9.9 9928.2 67 23.0 -99-99.9-9.9-9.9
5272720151215 34.7 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 55 19.4 -99-99.9-9.9-9.9
5272720151216 35.6 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 61 21.2 -99-99.9-9.9-9.9
5272720151217 38.9 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 49 20.6 -99-99.9-9.9-9.9
5272720151218 32.2 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 74 19.4 -99-99.9-9.9-9.9
5272720151219 23.3 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 57 12.6 -99-99.9-9.9-9.9
5272720151220 28.5 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 66 16.4 -99-99.9-9.9-9.9
5272720151221 30.1 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 68 19.5 -99-99.9-9.9-9.9
5272720151222 34.9 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 64 21.1 -99-99.9-9.9-9.9
5272720151223 39.7 22.7  0.219999-99.9-99.9-99.9-99.9-9.9 9924.7 47 20.8 -99-99.9-9.9-9.9
5272720151224 33.2 22.5  0.819999-99.9-99.9-99.9-99.9-9.9 9923.9 79 20.3 -99-99.9-9.9-9.9
5272720151225 35.3 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 59 19.6 -99-99.9-9.9-9.9
5272720151226 36.6 24.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 58 21.3 -99-99.9-9.9-9.9
5272720151227 39.8 24.3-99.999999-99.9-99.9-99.9-99.9-9.9 9926.5 57 22.0 -99-99.9-9.9-9.9
5272720151228 28.8 22.4-99.999999-99.9-99.9-99.9-99.9-9.9 9926.1 84 21.8 -99-99.9-9.9-9.9
5272720151229 38.6 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 54 20.2 -99-99.9-9.9-9.9
5272720151230 41.0 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 42 20.3 -99-99.9-9.9-9.9
5272720151231 33.0 25.0  0.219999-99.9-99.9-99.9-99.9-9.9 9924.8 67 21.0 -99-99.9-9.9-9.9
5272720160101 32.0 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 64 21.4 -99-99.9-9.9-9.9
5272720160102 38.1 22.3 32.019999-99.9-99.9-99.9-99.9-9.9 9926.8 63 22.1 -99-99.9-9.9-9.9
5272720160103 36.5 20.5  2.819999-99.9-99.9-99.9-99.9-9.9 9926.7 73 22.2 -99-99.9-9.9-9.9
5272720160104 36.7 23.8  3.819999-99.9-99.9-99.9-99.9-9.9 9928.4 71 23.2 -99-99.9-9.9-9.9
5272720160105 33.9 23.7 13.819999-99.9-99.9-99.9-99.9-9.9 9928.3 78 23.1 -99-99.9-9.9-9.9
5272720160106 33.3 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 72 21.6 -99-99.9-9.9-9.9
5272720160107 35.2 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 72 23.0 -99-99.9-9.9-9.9
5272720160108 35.9 25.2  0.219999-99.9-99.9-99.9-99.9-9.9 9928.7 66 23.4 -99-99.9-9.9-9.9
5272720160109 32.2 23.6  0.219999-99.9-99.9-99.9-99.9-9.9 9927.5 80 22.6 -99-99.9-9.9-9.9
5272720160110 38.3 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 58 21.9 -99-99.9-9.9-9.9
5272720160111 39.3 26.6  7.819999-99.9-99.9-99.9-99.9-9.9 9928.7 60 23.6 -99-99.9-9.9-9.9
5272720160112 41.3 24.9-99.999999-99.9-99.9-99.9-99.9-9.9 9928.6 53 23.5 -99-99.9-9.9-9.9
5272720160113 32.0 20.7 76.819999-99.9-99.9-99.9-99.9-9.9 9926.4 94 22.0 -99-99.9-9.9-9.9
5272720160114 33.8 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 66 20.8 -99-99.9-9.9-9.9
5272720160115 37.9 22.3-99.999999-99.9-99.9-99.9-99.9-9.9 9928.5 62 23.8 -99-99.9-9.9-9.9
5272720160116 32.8 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 84 22.6 -99-99.9-9.9-9.9
5272720160117 36.6 23.0 31.019999-99.9-99.9-99.9-99.9-9.9 9928.6 68 23.2 -99-99.9-9.9-9.9
5272720160118 36.3 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0 77 22.3 -99-99.9-9.9-9.9
5272720160119 37.5 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.3 69 22.5 -99-99.9-9.9-9.9
5272720160120 38.3 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 60 21.5 -99-99.9-9.9-9.9
5272720160121 38.7 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 55 19.9 -99-99.9-9.9-9.9
5272720160122 38.6 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 54 19.4 -99-99.9-9.9-9.9
5272720160123 39.7 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 47 19.2 -99-99.9-9.9-9.9
5272720160124 40.8 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 42 17.5 -99-99.9-9.9-9.9
5272720160125 33.7 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 54 18.5 -99-99.9-9.9-9.9
5272720160126 28.4 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 69 19.3 -99-99.9-9.9-9.9
5272720160127 33.6 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 64 18.1 -99-99.9-9.9-9.9
5272720160128 36.1 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 63 20.4 -99-99.9-9.9-9.9
5272720160129 39.5 24.6-99.999999-99.9-99.9-99.9-99.9-9.9 9927.4 50 22.9 -99-99.9-9.9-9.9
5272720160130 33.6 21.9  0.219999-99.9-99.9-99.9-99.9-9.9 9925.6 82 21.5 -99-99.9-9.9-9.9
5272720160131 31.2 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 62 18.8 -99-99.9-9.9-9.9
5272720160201 34.6 22.4-99.999999-99.9-99.9-99.9-99.9-9.9 9920.9 56 18.2 -99-99.9-9.9-9.9
5272720160202 33.1 21.9-99.999999-99.9-99.9-99.9-99.9-9.9 9922.9 66 19.6 -99-99.9-9.9-9.9
5272720160203 32.7 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 66 20.6 -99-99.9-9.9-9.9
5272720160204 36.9 20.9  5.219999-99.9-99.9-99.9-99.9-9.9 9926.1 66 21.8 -99-99.9-9.9-9.9
5272720160205 33.3 21.2 15.819999-99.9-99.9-99.9-99.9-9.9 9927.5 79 22.6 -99-99.9-9.9-9.9
5272720160206 32.2 22.4  5.519999-99.9-99.9-99.9-99.9-9.9 9929.9 90 24.0 -99-99.9-9.9-9.9
5272720160207 36.5 24.2  0.009999-99.9-99.9-99.9-99.9-9.9 9930.6 75 24.4 -99-99.9-9.9-9.9
5272720160208 37.1 26.0 65.519999-99.9-99.9-99.9-99.9-9.9 9930.6 68 24.4 -99-99.9-9.9-9.9
5272720160209 29.2 22.3 10.219999-99.9-99.9-99.9-99.9-9.9 9928.7 98 23.3 -99-99.9-9.9-9.9
5272720160210 33.7 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9928.1 78 23.0 -99-99.9-9.9-9.9
5272720160211 36.1 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9931.1 72 24.7 -99-99.9-9.9-9.9
5272720160212 37.7 24.9  0.009999-99.9-99.9-99.9-99.9-9.9 9929.8 63 24.0 -99-99.9-9.9-9.9
5272720160213 37.6 24.8 45.219999-99.9-99.9-99.9-99.9-9.9 9930.7 70 24.4 -99-99.9-9.9-9.9
5272720160214 32.1 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.4 86 23.1 -99-99.9-9.9-9.9
5272720160215 34.1 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9929.3 80 23.7 -99-99.9-9.9-9.9
5272720160216 36.1 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9931.3 70 24.8 -99-99.9-9.9-9.9
5272720160217 36.2 25.4  0.009999-99.9-99.9-99.9-99.9-9.9 9931.0 70 24.6 -99-99.9-9.9-9.9
5272720160218 36.2 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9932.1 75 25.2 -99-99.9-9.9-9.9
5272720160219 39.9 25.0  4.219999-99.9-99.9-99.9-99.9-9.9 9930.6 68 24.4 -99-99.9-9.9-9.9
5272720160220 25.1 20.3  3.819999-99.9-99.9-99.9-99.9-9.9 9925.6 93 21.5 -99-99.9-9.9-9.9
5272720160221 33.5 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9928.4 78 23.2 -99-99.9-9.9-9.9
5272720160222 35.5 24.3  0.009999-99.9-99.9-99.9-99.9-9.9 9929.7 74 23.9 -99-99.9-9.9-9.9
5272720160223 37.0 23.6  1.219999-99.9-99.9-99.9-99.9-9.9 9929.3 68 23.7 -99-99.9-9.9-9.9
5272720160224 36.0 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9929.5 76 23.8 -99-99.9-9.9-9.9
5272720160225 38.1 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9928.1 65 23.0 -99-99.9-9.9-9.9
5272720160226 38.8 23.7  1.019999-99.9-99.9-99.9-99.9-9.9 9927.7 64 22.8 -99-99.9-9.9-9.9
5272720160227 30.6 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 80 20.4 -99-99.9-9.9-9.9
5272720160228 33.6 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 68 20.8 -99-99.9-9.9-9.9
5272720160229 32.0 21.3  0.819999-99.9-99.9-99.9-99.9-9.9 9926.7 77 22.1 -99-99.9-9.9-9.9
5272720160301 35.3 22.2  0.219999-99.9-99.9-99.9-99.9-9.9 9926.6 73 22.0 -99-99.9-9.9-9.9
5272720160302 31.0 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 71 20.2 -99-99.9-9.9-9.9
5272720160303 30.1 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 79 20.9 -99-99.9-9.9-9.9
5272720160304 31.4 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 72 20.5 -99-99.9-9.9-9.9
5272720160305 32.7 21.0  9.519999-99.9-99.9-99.9-99.9-9.9 9924.0 80 20.4 -99-99.9-9.9-9.9
5272720160306 26.7 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 83 20.3 -99-99.9-9.9-9.9
5272720160307 30.5 21.0  3.019999-99.9-99.9-99.9-99.9-9.9 9925.1 79 21.1 -99-99.9-9.9-9.9
5272720160308 24.8 18.8  4.019999-99.9-99.9-99.9-99.9-9.9 9924.6 98 20.7 -99-99.9-9.9-9.9
5272720160309 30.4 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 71 18.5 -99-99.9-9.9-9.9
5272720160310 29.7 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 70 17.8 -99-99.9-9.9-9.9
5272720160311 28.8 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 66 17.5 -99-99.9-9.9-9.9
5272720160312 31.1 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 62 17.7 -99-99.9-9.9-9.9
5272720160313 30.3 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 69 17.5 -99-99.9-9.9-9.9
5272720160314 31.9 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 69 17.8 -99-99.9-9.9-9.9
5272720160315 35.9 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 58 18.1 -99-99.9-9.9-9.9
5272720160316 37.5 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 56 20.2 -99-99.9-9.9-9.9
5272720160317 38.9 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 51 20.5 -99-99.9-9.9-9.9
5272720160318 39.3 21.6 19.219999-99.9-99.9-99.9-99.9-9.9 9922.4 59 19.3 -99-99.9-9.9-9.9
5272720160319 21.6 14.8  1.519999-99.9-99.9-99.9-99.9-9.9 9918.4 94 16.1 -99-99.9-9.9-9.9
5272720160320 20.2 15.5  0.219999-99.9-99.9-99.9-99.9-9.9 9918.2 89 16.0 -99-99.9-9.9-9.9
5272720160321 24.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 80 16.9 -99-99.9-9.9-9.9
5272720160322 27.3 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 77 17.9 -99-99.9-9.9-9.9
5272720160323 27.9 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 87 19.4 -99-99.9-9.9-9.9
5272720160324 27.4 19.6  0.519999-99.9-99.9-99.9-99.9-9.9 9923.2 83 19.9 -99-99.9-9.9-9.9
5272720160325 27.6 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 65 16.0 -99-99.9-9.9-9.9
5272720160326 27.4 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 68 15.7 -99-99.9-9.9-9.9
5272720160327 27.9 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 75 16.8 -99-99.9-9.9-9.9
5272720160328 30.8 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 71 16.7 -99-99.9-9.9-9.9
5272720160329 31.3 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 69 18.0 -99-99.9-9.9-9.9
5272720160330 31.0 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 74 19.8 -99-99.9-9.9-9.9
5272720160331 35.3 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 74 22.6 -99-99.9-9.9-9.9
5272720160401 36.6 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 69 22.2 -99-99.9-9.9-9.9
5272720160402 35.8 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 64 21.7 -99-99.9-9.9-9.9
5272720160403 29.7 24.2  2.519999-99.9-99.9-99.9-99.9-9.9 9926.9 79 22.3 -99-99.9-9.9-9.9
5272720160404 36.2 22.9  0.009999-99.9-99.9-99.9-99.9-9.9 9928.6 74 23.3 -99-99.9-9.9-9.9
5272720160405 34.9 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 75 22.2 -99-99.9-9.9-9.9
5272720160406 25.9 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 76 17.8 -99-99.9-9.9-9.9
5272720160407 29.4 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 77 19.8 -99-99.9-9.9-9.9
5272720160408 27.2 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 81 20.8 -99-99.9-9.9-9.9
5272720160409 25.4 21.5  1.519999-99.9-99.9-99.9-99.9-9.9 9925.3 98 21.3 -99-99.9-9.9-9.9
5272720160410 24.6 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 87 18.2 -99-99.9-9.9-9.9
5272720160411 22.2 17.2  1.519999-99.9-99.9-99.9-99.9-9.9 9918.8 87 16.6 -99-99.9-9.9-9.9
5272720160412 23.4 16.3  0.819999-99.9-99.9-99.9-99.9-9.9 9919.2 86 16.9 -99-99.9-9.9-9.9
5272720160413 26.0 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 82 17.9 -99-99.9-9.9-9.9
5272720160414 30.4 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 77 20.3 -99-99.9-9.9-9.9
5272720160415 33.5 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9926.0 74 21.7 -99-99.9-9.9-9.9
5272720160416 31.8 24.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 72 22.0 -99-99.9-9.9-9.9
5272720160417 35.1 22.7  1.219999-99.9-99.9-99.9-99.9-9.9 9927.2 74 22.5 -99-99.9-9.9-9.9
5272720160418 25.9 16.9  2.819999-99.9-99.9-99.9-99.9-9.9 9920.4 96 17.8 -99-99.9-9.9-9.9
5272720160419 19.9 14.8  1.019999-99.9-99.9-99.9-99.9-9.9 9917.6 83 15.5 -99-99.9-9.9-9.9
5272720160420 24.4 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 86 15.8 -99-99.9-9.9-9.9
5272720160421 28.1 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 76 15.2 -99-99.9-9.9-9.9
5272720160422 29.2 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 69 16.8 -99-99.9-9.9-9.9
5272720160423 32.4 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 72 18.6 -99-99.9-9.9-9.9
5272720160424 29.3 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 80 20.1 -99-99.9-9.9-9.9
5272720160425 24.3 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 84 11.7 -99-99.9-9.9-9.9
5272720160426 20.0  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 64  6.3 -99-99.9-9.9-9.9
5272720160427 22.3  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 65  6.0 -99-99.9-9.9-9.9
5272720160428 22.7  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 62  6.6 -99-99.9-9.9-9.9
5272720160429 24.1  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 60  7.1 -99-99.9-9.9-9.9
5272720160430 21.5 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 68  8.3 -99-99.9-9.9-9.9
5272720160501 25.0  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 64  8.3 -99-99.9-9.9-9.9
5272720160502 26.3  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 64 10.6 -99-99.9-9.9-9.9
5272720160503 25.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 69 12.2 -99-99.9-9.9-9.9
5272720160504 25.7  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 69 11.6 -99-99.9-9.9-9.9
5272720160505 24.8 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 71 14.5 -99-99.9-9.9-9.9
5272720160506 25.1 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 73 15.2 -99-99.9-9.9-9.9
5272720160507 24.9 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 69 14.4 -99-99.9-9.9-9.9
5272720160508 27.3 16.4  8.519999-99.9-99.9-99.9-99.9-9.9 9916.9 64 14.8 -99-99.9-9.9-9.9
5272720160509 21.0 17.0  7.019999-99.9-99.9-99.9-99.9-9.9 9920.3100 17.7 -99-99.9-9.9-9.9
5272720160510 21.7 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 94 17.5 -99-99.9-9.9-9.9
5272720160511 23.3 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 86 16.9 -99-99.9-9.9-9.9
5272720160512 21.7 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 86 17.2 -99-99.9-9.9-9.9
5272720160513 20.9 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 90 16.8 -99-99.9-9.9-9.9
5272720160514 21.4 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 92 17.4 -99-99.9-9.9-9.9
5272720160515 24.2 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 71 15.2 -99-99.9-9.9-9.9
5272720160516 19.6 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 78 12.3 -99-99.9-9.9-9.9
5272720160517 17.8 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 77 11.8 -99-99.9-9.9-9.9
5272720160518 17.0 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 89 11.8 -99-99.9-9.9-9.9
5272720160519 19.4 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 76 11.3 -99-99.9-9.9-9.9
5272720160520 20.3 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 72 11.5 -99-99.9-9.9-9.9
5272720160521 20.2  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 71 10.0 -99-99.9-9.9-9.9
5272720160522 21.5 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 74  8.8 -99-99.9-9.9-9.9
5272720160523 23.0  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 74  8.5 -99-99.9-9.9-9.9
