5282420061107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282420061214-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282420101110-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282420150121 29.2  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 51 10.5 -99-99.9-9.9-9.9
5282420150122 29.5 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 56 13.5 -99-99.9-9.9-9.9
5282420150123 30.6 18.2  1.019999-99.9-99.9-99.9-99.9-9.9 9919.6 64 17.2 -99-99.9-9.9-9.9
5282420150124 32.1 18.5  0.219999-99.9-99.9-99.9-99.9-9.9 9921.9 69 19.0 -99-99.9-9.9-9.9
5282420150125 31.9 18.9  9.019999-99.9-99.9-99.9-99.9-9.9 9918.5 57 15.9 -99-99.9-9.9-9.9
5282420150126 26.2 17.0  4.819999-99.9-99.9-99.9-99.9-9.9 9922.8 93 19.5 -99-99.9-9.9-9.9
5282420150127 34.1 19.7  0.819999-99.9-99.9-99.9-99.9-9.9 9924.2 72 20.5 -99-99.9-9.9-9.9
5282420150128 23.9 15.5  0.219999-99.9-99.9-99.9-99.9-9.9 9913.7 65 11.4 -99-99.9-9.9-9.9
5282420150129 23.4 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 64 10.3 -99-99.9-9.9-9.9
5282420150130 27.3  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 58 10.9 -99-99.9-9.9-9.9
5282420150131 29.5 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 55 13.6 -99-99.9-9.9-9.9
5282420150201 30.8 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 61 16.5 -99-99.9-9.9-9.9
5282420150202 33.0 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 60 17.1 -99-99.9-9.9-9.9
5282420150203 32.5 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.0 67 18.9 -99-99.9-9.9-9.9
5282420150204 31.6 19.2 80.519999-99.9-99.9-99.9-99.9-9.9 9923.5 81 20.0 -99-99.9-9.9-9.9
5282420150205 30.4 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 83 19.9 -99-99.9-9.9-9.9
5282420150206 34.6 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 71 20.8 -99-99.9-9.9-9.9
5282420150207 29.6 19.5  0.519999-99.9-99.9-99.9-99.9-9.9 9924.4 78 20.7 -99-99.9-9.9-9.9
5282420150208 30.3 18.9  0.819999-99.9-99.9-99.9-99.9-9.9 9922.6 75 19.4 -99-99.9-9.9-9.9
5282420150209 30.4 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 59 15.4 -99-99.9-9.9-9.9
5282420150210 28.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 55 11.1 -99-99.9-9.9-9.9
5282420150211 30.7  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 55 13.1 -99-99.9-9.9-9.9
5282420150212 26.7 13.2  0.219999-99.9-99.9-99.9-99.9-9.9 9915.4 69 13.3 -99-99.9-9.9-9.9
5282420150213 24.4  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 65 10.4 -99-99.9-9.9-9.9
5282420150214 26.0  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 57 10.6 -99-99.9-9.9-9.9
5282420150215 29.3 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 60 15.2 -99-99.9-9.9-9.9
5282420150216 29.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 62 16.3 -99-99.9-9.9-9.9
5282420150217 31.0 17.6  7.819999-99.9-99.9-99.9-99.9-9.9 9920.7 70 18.0 -99-99.9-9.9-9.9
5282420150218 27.0 17.6  0.219999-99.9-99.9-99.9-99.9-9.9 9919.5 80 16.9 -99-99.9-9.9-9.9
5282420150219 20.7 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 67  9.4 -99-99.9-9.9-9.9
5282420150220 23.1  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 61  7.8 -99-99.9-9.9-9.9
5282420150221 26.4  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 70 12.7 -99-99.9-9.9-9.9
5282420150222 30.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 69 16.2 -99-99.9-9.9-9.9
5282420150223 33.1 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 56 16.3 -99-99.9-9.9-9.9
5282420150224 34.4 15.6 15.519999-99.9-99.9-99.9-99.9-9.9 9919.3 66 16.9 -99-99.9-9.9-9.9
5282420150225 21.8 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 79 14.5 -99-99.9-9.9-9.9
5282420150226 26.7 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 72 14.3 -99-99.9-9.9-9.9
5282420150227 21.4 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 70 11.3 -99-99.9-9.9-9.9
5282420150228 27.1  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 54  9.0 -99-99.9-9.9-9.9
5282420150301 24.8 12.5  0.819999-99.9-99.9-99.9-99.9-9.9 9918.3 78 15.9 -99-99.9-9.9-9.9
5282420150302 32.4 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 67 17.9 -99-99.9-9.9-9.9
5282420150303 32.8 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 63 18.0 -99-99.9-9.9-9.9
5282420150304 28.1 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 75 17.8 -99-99.9-9.9-9.9
5282420150305 32.0 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 77 17.5 -99-99.9-9.9-9.9
5282420150306 32.4 16.5  0.219999-99.9-99.9-99.9-99.9-9.9 9918.0 63 15.7 -99-99.9-9.9-9.9
5282420150307 32.5 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 65 16.1 -99-99.9-9.9-9.9
5282420150308 33.7 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 69 18.8 -99-99.9-9.9-9.9
5282420150309 32.4 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 76 18.8 -99-99.9-9.9-9.9
5282420150310 32.4 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 75 20.5 -99-99.9-9.9-9.9
5282420150311 34.1 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 67 19.9 -99-99.9-9.9-9.9
5282420150312 33.5 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 54 17.1 -99-99.9-9.9-9.9
5282420150313 34.4 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 61 16.9 -99-99.9-9.9-9.9
5282420150314 23.8 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 70 13.5 -99-99.9-9.9-9.9
5282420150315 27.3  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 70  9.8 -99-99.9-9.9-9.9
5282420150316 30.8  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 54 12.2 -99-99.9-9.9-9.9
5282420150317 34.6 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 62 18.7 -99-99.9-9.9-9.9
5282420150318 35.4 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 60 18.9 -99-99.9-9.9-9.9
5282420150319 32.8 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 65 16.7 -99-99.9-9.9-9.9
5282420150320 28.1 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 67 13.6 -99-99.9-9.9-9.9
5282420150321 17.1  9.2  2.519999-99.9-99.9-99.9-99.9-9.9 9912.6 89 10.2 -99-99.9-9.9-9.9
5282420150322 20.3 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 63  8.9 -99-99.9-9.9-9.9
5282420150323 24.4  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 59  8.1 -99-99.9-9.9-9.9
5282420150324 25.9  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 67 11.4 -99-99.9-9.9-9.9
5282420150325 22.1 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 71 10.5 -99-99.9-9.9-9.9
5282420150326 20.3  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 76  9.8 -99-99.9-9.9-9.9
5282420150327 25.6  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 73  8.8 -99-99.9-9.9-9.9
5282420150328 27.6  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 53  9.3 -99-99.9-9.9-9.9
5282420150329 29.6 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 53 11.0 -99-99.9-9.9-9.9
5282420150330 22.7 12.8  0.219999-99.9-99.9-99.9-99.9-9.9 9913.5 68 11.3 -99-99.9-9.9-9.9
5282420150331 26.8  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 55  7.8 -99-99.9-9.9-9.9
5282420150401 29.7 11.0  1.819999-99.9-99.9-99.9-99.9-9.9 9912.5 50 10.0 -99-99.9-9.9-9.9
5282420150402 31.3 15.5  0.219999-99.9-99.9-99.9-99.9-9.9 9917.1 58 15.0 -99-99.9-9.9-9.9
5282420150403 31.9 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 62 12.8 -99-99.9-9.9-9.9
5282420150404 27.1  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 60  9.2 -99-99.9-9.9-9.9
5282420150405 19.6  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 66  7.8 -99-99.9-9.9-9.9
5282420150406 21.0  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 61  4.5 -99-99.9-9.9-9.9
5282420150407 20.4  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 66  7.3 -99-99.9-9.9-9.9
5282420150408 23.7 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 65 11.8 -99-99.9-9.9-9.9
5282420150409 30.0 13.7 11.219999-99.9-99.9-99.9-99.9-9.9 9915.6 64 13.5 -99-99.9-9.9-9.9
5282420150410 21.9 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 85 14.7 -99-99.9-9.9-9.9
5282420150411 25.3  7.2  0.219999-99.9-99.9-99.9-99.9-9.9 9911.8 74  9.2 -99-99.9-9.9-9.9
5282420150412 24.8  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 67  9.2 -99-99.9-9.9-9.9
5282420150413 27.0 14.6  7.219999-99.9-99.9-99.9-99.9-9.9 9918.8 83 16.4 -99-99.9-9.9-9.9
5282420150414 21.5 13.3  0.219999-99.9-99.9-99.9-99.9-9.9 9916.1 78 13.6 -99-99.9-9.9-9.9
5282420150415 21.8  9.5  0.519999-99.9-99.9-99.9-99.9-9.9 9911.9 68  9.5 -99-99.9-9.9-9.9
5282420150416 18.8 12.0 26.819999-99.9-99.9-99.9-99.9-9.9 9916.0 92 13.9 -99-99.9-9.9-9.9
5282420150417 19.4 10.5  2.819999-99.9-99.9-99.9-99.9-9.9 9914.0 79 11.7 -99-99.9-9.9-9.9
5282420150418 24.5  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 59  8.5 -99-99.9-9.9-9.9
5282420150419 26.0 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 62  9.3 -99-99.9-9.9-9.9
5282420150420 24.2  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 63  8.0 -99-99.9-9.9-9.9
5282420150421 21.5  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 67  6.8 -99-99.9-9.9-9.9
5282420150422 25.3  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 52  6.1 -99-99.9-9.9-9.9
5282420150423 26.8  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 52  7.8 -99-99.9-9.9-9.9
5282420150424 28.4 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 58 10.3 -99-99.9-9.9-9.9
5282420150425 29.0  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 69 12.2 -99-99.9-9.9-9.9
5282420150426 29.0 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 65 13.1 -99-99.9-9.9-9.9
5282420150427 19.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 83 11.5 -99-99.9-9.9-9.9
5282420150428 19.3  9.1  2.019999-99.9-99.9-99.9-99.9-9.9 9912.3 75 10.0 -99-99.9-9.9-9.9
5282420150429 13.5 11.7 41.519999-99.9-99.9-99.9-99.9-9.9 9914.6100 12.6 -99-99.9-9.9-9.9
5282420150430 15.0 13.2  2.019999-99.9-99.9-99.9-99.9-9.9 9916.2100 14.2 -99-99.9-9.9-9.9
5282420150501 21.4 14.3  2.819999-99.9-99.9-99.9-99.9-9.9 9918.0 92 15.8 -99-99.9-9.9-9.9
5282420150502 17.3  9.3  5.219999-99.9-99.9-99.9-99.9-9.9 9915.0 93 12.6 -99-99.9-9.9-9.9
5282420150503 14.8  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 61  2.7 -99-99.9-9.9-9.9
5282420150504 21.5  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 60  5.0 -99-99.9-9.9-9.9
5282420150505 21.5  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 67  7.0 -99-99.9-9.9-9.9
5282420150506 13.9  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 72  4.1 -99-99.9-9.9-9.9
5282420150507 13.4 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 75  2.8 -99-99.9-9.9-9.9
5282420150508 18.5  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 78  6.9 -99-99.9-9.9-9.9
5282420150509 23.8  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 71  8.2 -99-99.9-9.9-9.9
5282420150510 21.7  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 78 10.1 -99-99.9-9.9-9.9
5282420150511 19.4  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 89 11.0 -99-99.9-9.9-9.9
5282420150512 20.8 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 83 12.7 -99-99.9-9.9-9.9
5282420150513 20.9 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 86 13.3 -99-99.9-9.9-9.9
5282420150514 22.7  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 82 12.9 -99-99.9-9.9-9.9
5282420150515 24.9 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 79 13.8 -99-99.9-9.9-9.9
5282420150516 25.7 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 80 15.3 -99-99.9-9.9-9.9
5282420150517 21.6 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 91 17.4 -99-99.9-9.9-9.9
5282420150518 26.4 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 85 18.3 -99-99.9-9.9-9.9
5282420150519 23.6 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 98 18.7 -99-99.9-9.9-9.9
5282420150520 26.5 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 86 18.5 -99-99.9-9.9-9.9
5282420150521 24.7 15.4 10.519999-99.9-99.9-99.9-99.9-9.9 9919.4 90 17.0 -99-99.9-9.9-9.9
5282420150522 20.1 12.4  4.019999-99.9-99.9-99.9-99.9-9.9 9913.4 77 11.1 -99-99.9-9.9-9.9
5282420150523 19.3  9.2  0.219999-99.9-99.9-99.9-99.9-9.9 9912.1 78  9.7 -99-99.9-9.9-9.9
5282420150524 14.6  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 67  2.5 -99-99.9-9.9-9.9
5282420150525 17.0  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 60  1.0 -99-99.9-9.9-9.9
5282420150526 18.8  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 71  6.3 -99-99.9-9.9-9.9
5282420150527 17.9  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 84  7.6 -99-99.9-9.9-9.9
5282420150528 17.8  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 82  9.9 -99-99.9-9.9-9.9
5282420150529 16.5  7.3  0.219999-99.9-99.9-99.9-99.9-9.9 9911.9 90  9.5 -99-99.9-9.9-9.9
5282420150530 19.6  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 74  9.0 -99-99.9-9.9-9.9
5282420150531 20.5  8.4  0.219999-99.9-99.9-99.9-99.9-9.9 9911.2 75  8.6 -99-99.9-9.9-9.9
5282420150601 17.6  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 91 10.5 -99-99.9-9.9-9.9
5282420150602 19.6 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 86 12.7 -99-99.9-9.9-9.9
5282420150603 20.1  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 65  8.4 -99-99.9-9.9-9.9
5282420150604 20.4  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 60  4.5 -99-99.9-9.9-9.9
5282420150605 22.7  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 90 12.7 -99-99.9-9.9-9.9
5282420150606 20.2 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 68  8.2 -99-99.9-9.9-9.9
5282420150607 17.1  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 62  4.8 -99-99.9-9.9-9.9
5282420150608 18.4  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 63  5.0 -99-99.9-9.9-9.9
5282420150609 16.4  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 76  7.4 -99-99.9-9.9-9.9
5282420150610 13.7  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 62  1.4 -99-99.9-9.9-9.9
5282420150611 12.5  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 60  0.5 -99-99.9-9.9-9.9
5282420150612 17.4 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 62 -0.2 -99-99.9-9.9-9.9
5282420150613 16.9 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 76  2.6 -99-99.9-9.9-9.9
5282420150614 13.1  3.2  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.2 73  2.2 -99-99.9-9.9-9.9
5282420150615 15.0  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 61  0.6 -99-99.9-9.9-9.9
5282420150616 20.8  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 61  3.1 -99-99.9-9.9-9.9
5282420150617 12.5  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 68  1.6 -99-99.9-9.9-9.9
5282420150618 11.1 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 73 -0.6 -99-99.9-9.9-9.9
5282420150619 10.0 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 57 -2.9 -99-99.9-9.9-9.9
5282420150620 12.3  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 76  2.9 -99-99.9-9.9-9.9
5282420150621 16.8  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 74  4.2 -99-99.9-9.9-9.9
5282420150622  9.8  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 85  3.0 -99-99.9-9.9-9.9
5282420150623 13.8 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 78  1.7 -99-99.9-9.9-9.9
5282420150624 13.1  0.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.3 84  4.1 -99-99.9-9.9-9.9
5282420150625 11.8  7.1 12.519999-99.9-99.9-99.9-99.9-9.9 9913.1100 10.9 -99-99.9-9.9-9.9
5282420150626 15.0 11.8  0.219999-99.9-99.9-99.9-99.9-9.9 9915.5100 13.5 -99-99.9-9.9-9.9
5282420150627 16.1 13.6 22.219999-99.9-99.9-99.9-99.9-9.9 9917.0100 14.9 -99-99.9-9.9-9.9
5282420150628 19.6 10.9  0.219999-99.9-99.9-99.9-99.9-9.9 9916.5 93 14.3 -99-99.9-9.9-9.9
5282420150629 16.7  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 92  8.8 -99-99.9-9.9-9.9
5282420150630 15.2  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 87  7.8 -99-99.9-9.9-9.9
5282420150701 12.7 -0.6  6.819999-99.9-99.9-99.9-99.9-9.9 99 7.3 76  2.3 -99-99.9-9.9-9.9
5282420150702 11.1  4.5 14.819999-99.9-99.9-99.9-99.9-9.9 9910.3100  7.2 -99-99.9-9.9-9.9
5282420150703 10.2  5.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9100  6.7 -99-99.9-9.9-9.9
5282420150704 12.0 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 82  2.5 -99-99.9-9.9-9.9
5282420150705 10.6  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 89  4.1 -99-99.9-9.9-9.9
5282420150706 17.5  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 77  6.0 -99-99.9-9.9-9.9
5282420150707 19.2  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 65  4.2 -99-99.9-9.9-9.9
5282420150708 13.9  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 74  5.4 -99-99.9-9.9-9.9
5282420150709 17.7  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 86  8.2 -99-99.9-9.9-9.9
5282420150710 13.9  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 69  3.9 -99-99.9-9.9-9.9
5282420150711 13.2 -0.3  4.519999-99.9-99.9-99.9-99.9-9.9 99 9.0 85  5.2 -99-99.9-9.9-9.9
5282420150712 12.9  8.7  5.519999-99.9-99.9-99.9-99.9-9.9 9912.6100 10.3 -99-99.9-9.9-9.9
5282420150713 11.2  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 87  5.5 -99-99.9-9.9-9.9
5282420150714 11.3  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 72  0.6 -99-99.9-9.9-9.9
5282420150715 12.8 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 71  0.9 -99-99.9-9.9-9.9
5282420150716 15.9  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 75  4.5 -99-99.9-9.9-9.9
5282420150717 15.3  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 70  3.3 -99-99.9-9.9-9.9
5282420150718 15.7  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 90  9.1 -99-99.9-9.9-9.9
5282420150719 14.2  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 74  4.4 -99-99.9-9.9-9.9
5282420150720 12.2  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 78  1.6 -99-99.9-9.9-9.9
5282420150721 12.0 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 71  0.9 -99-99.9-9.9-9.9
5282420150722 16.7  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 70  3.4 -99-99.9-9.9-9.9
5282420150723 18.2  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 74  4.8 -99-99.9-9.9-9.9
5282420150724 20.5  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 61  5.2 -99-99.9-9.9-9.9
5282420150725 13.3  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4100 10.0 -99-99.9-9.9-9.9
5282420150726 19.0  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 86 11.0 -99-99.9-9.9-9.9
5282420150727 19.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 91 11.9 -99-99.9-9.9-9.9
5282420150728 16.0 10.4 11.019999-99.9-99.9-99.9-99.9-9.9 9914.4100 12.4 -99-99.9-9.9-9.9
5282420150729 19.2  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 77  8.1 -99-99.9-9.9-9.9
5282420150730 19.2  1.3  3.819999-99.9-99.9-99.9-99.9-9.9 9911.6 80  8.7 -99-99.9-9.9-9.9
5282420150731 16.5  9.4  2.819999-99.9-99.9-99.9-99.9-9.9 9914.9 99 12.6 -99-99.9-9.9-9.9
5282420150801 16.7  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 86  7.8 -99-99.9-9.9-9.9
5282420150802 18.8  7.6  0.219999-99.9-99.9-99.9-99.9-9.9 9911.1 76  8.3 -99-99.9-9.9-9.9
5282420150803 16.0  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 62  3.1 -99-99.9-9.9-9.9
5282420150804 14.7  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 81  3.8 -99-99.9-9.9-9.9
5282420150805 17.7  4.0 18.019999-99.9-99.9-99.9-99.9-9.9 9913.1 92 10.7 -99-99.9-9.9-9.9
5282420150806 17.1 13.4  0.519999-99.9-99.9-99.9-99.9-9.9 9917.6100 15.5 -99-99.9-9.9-9.9
5282420150807 17.4  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 92 12.0 -99-99.9-9.9-9.9
5282420150808 13.7  6.5  7.019999-99.9-99.9-99.9-99.9-9.9 9913.2100 10.8 -99-99.9-9.9-9.9
5282420150809 17.1 10.0 16.819999-99.9-99.9-99.9-99.9-9.9 9915.7100 13.5 -99-99.9-9.9-9.9
5282420150810 11.5  8.2  1.519999-99.9-99.9-99.9-99.9-9.9 9911.4100  8.9 -99-99.9-9.9-9.9
5282420150811 12.4  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 96  7.0 -99-99.9-9.9-9.9
5282420150812 15.0  5.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.6 77  6.3 -99-99.9-9.9-9.9
5282420150813 11.1  5.7  2.019999-99.9-99.9-99.9-99.9-9.9 9911.0 97  8.3 -99-99.9-9.9-9.9
5282420150814 13.7  5.0  0.219999-99.9-99.9-99.9-99.9-9.9 9910.1 91  7.0 -99-99.9-9.9-9.9
5282420150815 17.6  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 73  5.5 -99-99.9-9.9-9.9
5282420150816 17.4  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 88  8.4 -99-99.9-9.9-9.9
5282420150817 17.6  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 90  9.5 -99-99.9-9.9-9.9
5282420150818 19.0  5.9  0.219999-99.9-99.9-99.9-99.9-9.9 9910.7 79  7.9 -99-99.9-9.9-9.9
5282420150819 12.5  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 86  3.0 -99-99.9-9.9-9.9
