5055719781227 29.2 19.2  0.009999 15.4-99.9-99.9-99.910.0 6011.9 45  9.5   6  4.823.2 5.6
5055719781228 23.9 12.3  0.009999  9.7-99.9-99.9-99.913.1 79 9.3 46  5.9   9  7.327.9 5.6
5055719781229 25.6  9.2  0.009999  6.9-99.9-99.9-99.912.6 76 9.6 50  6.4  11  9.327.1 5.7
5055719781230 24.6 11.0  0.009999  8.3-99.9-99.9-99.912.6 76 9.1 49  5.6   9  8.027.1 5.6
5055719781231 20.8 10.5  0.009999  7.4-99.9-99.9-99.911.5 6913.0 70 10.9   8  6.525.3 4.4
5055719790101 27.3 13.0  0.009999 11.9-99.9-99.9-99.910.8 6514.0 67 12.0   0  0.624.3 4.5
5055719790102 21.7 10.2  0.009999  9.3-99.9-99.9-99.911.2 6711.9 71  9.6  15 12.424.8 5.0
5055719790103 23.1  6.8  0.009999  4.7-99.9-99.9-99.911.4 6912.3 71 10.0   4  3.625.2 4.1
5055719790104 31.8 12.4  0.009999 10.9-99.9-99.9-99.911.3 6815.6 68 13.6  14 11.924.9 6.2
5055719790105 34.8 15.7  0.819999 12.9-99.9-99.9-99.9 5.4 3218.1 66 15.9  12 10.116.0 5.2
5055719790106 32.6 14.8  0.009999 11.6-99.9-99.9-99.912.5 7618.1 68 15.9  12  9.926.8 6.3
5055719790107 38.8 17.4  0.009999 15.1-99.9-99.9-99.9 7.9 4817.8 57 15.6   6  5.219.9 5.6
5055719790108 29.8 18.1  0.009999 15.8-99.9-99.9-99.912.0 7314.5 56 12.5  13 10.826.0 6.7
5055719790109 34.7 13.3  0.009999 11.8-99.9-99.9-99.9 9.5 5711.3 48  8.8   6  5.322.0 5.5
5055719790110 34.0 17.5  0.009999 15.2-99.9-99.9-99.910.9 6712.3 40 10.1   5  4.124.4 5.8
5055719790111 39.0 14.3  0.009999 11.3-99.9-99.9-99.912.1 7410.0 36  7.0   8  7.026.1 6.7
5055719790112 34.8 20.2  0.009999 12.1-99.9-99.9-99.9 3.7 2213.9 46 11.8   8  7.213.3 5.2
5055719790113 26.0 13.5  1.419999 12.5-99.9-99.9-99.912.4 76 8.8 42  5.2  20 16.426.4 7.3
5055719790114 25.8 11.1  0.009999  8.2-99.9-99.9-99.911.9 7310.9 46  8.2   9  7.425.6 5.3
5055719790115 34.3 12.5  0.009999 10.2-99.9-99.9-99.912.4 7713.3 56 11.2   9  7.826.5 6.2
5055719790116 36.1 13.5  0.009999 12.5-99.9-99.9-99.912.4 7714.5 50 12.5   7  5.726.4 6.1
5055719790117 28.9 16.9  0.009999 17.2-99.9-99.9-99.912.6 78 9.8 43  6.6  10  8.126.6 6.4
5055719790118 30.0  9.2  0.009999  5.9-99.9-99.9-99.912.2 7610.7 53  8.0   7  5.726.0 5.3
5055719790119 34.9 17.7  0.009999 15.2-99.9-99.9-99.912.4 7713.1 43 10.9  21 17.026.2 8.5
5055719790120 38.8 21.9  0.009999 19.2-99.9-99.9-99.9 9.6 6018.3 49 16.1  19 15.622.0 8.3
5055719790121 28.6 19.9  0.009999 18.5-99.9-99.9-99.9 9.5 5920.7 74 18.0  12 10.221.7 5.4
5055719790122 26.7 17.8  0.009999 11.9-99.9-99.9-99.9 7.1 4418.8 80 16.5   6  5.218.1 4.1
5055719790123 33.7 13.2  0.009999 11.4-99.9-99.9-99.910.1 6416.6 63 14.6   5  4.122.7 5.0
5055719790124 30.8 17.7  0.009999 15.6-99.9-99.9-99.9 9.5 6018.9 76 16.6  12 10.021.7 5.6
5055719790125 31.5 15.3  0.009999 11.3-99.9-99.9-99.911.7 7410.2 43  7.3   5  4.324.9 5.4
5055719790126 27.5 12.7  0.009999  9.2-99.9-99.9-99.9 9.2 5810.3 45  7.4   6  5.421.0 4.7
5055719790127 22.3 12.4  0.009999 10.1-99.9-99.9-99.912.4 79 9.9 55  6.8  11  9.425.8 5.3
5055719790128 26.4 10.1  0.009999  7.3-99.9-99.9-99.9 9.9 6312.1 59  9.8   8  6.522.0 4.5
5055719790129 24.8 13.1  0.009999 10.1-99.9-99.9-99.912.5 8012.3 54 10.0   7  6.325.8 5.0
5055719790130 34.9 13.2  0.009999 11.3-99.9-99.9-99.912.2 7815.1 53 13.1   6  5.425.2 5.6
5055719790131 37.5 16.9  0.009999 14.2-99.9-99.9-99.912.7 8213.7 41 11.6   6  5.126.0 6.1
5055719790201 32.0 18.2  0.009999 14.3-99.9-99.9-99.911.7 7515.7 52 13.7   6  5.424.3 5.6
5055719790202 34.9 15.2  0.009999 13.4-99.9-99.9-99.910.7 6919.6 67 22.8   6  5.222.8 5.2
5055719790203 32.2 17.4  0.009999 15.2-99.9-99.9-99.911.7 7617.6 61 15.5   6  4.824.3 5.4
5055719790204 26.1 17.7  8.119999 17.8-99.9-99.9-99.9 3.7 2418.2 78 16.0   8  6.612.6 3.4
5055719790205 22.8 13.2  0.009999 11.5-99.9-99.9-99.912.0 7811.3 54  8.8   7  5.824.4 4.6
5055719790206 24.4 13.8  0.009999 11.6-99.9-99.9-99.911.1 7311.9 63  9.5   9  7.323.2 4.8
5055719790207 30.9  6.9  0.009999  4.7-99.9-99.9-99.912.0 79 8.6 49  4.8   4  3.624.4 4.5
5055719790208 27.8 11.7  0.009999  8.0-99.9-99.9-99.9 9.9 6512.9 61 10.7   4  4.021.2 4.1
5055719790209 30.5 11.1  0.009999  7.8-99.9-99.9-99.912.0 8013.5 67 11.5   6  4.924.3 4.7
5055719790210 25.8 13.6  0.009999 11.8-99.9-99.9-99.9 9.8 6517.6 80 20.1   4  3.520.9 3.8
5055719790211 30.8 10.5  0.009999  7.7-99.9-99.9-99.911.6 7714.1 59 12.1   5  4.723.4 4.5
5055719790212 29.6 16.3  0.009999 12.7-99.9-99.9-99.910.2 6812.5 46 10.2   6  5.321.3 4.8
5055719790213 28.5 11.7  0.009999  8.3-99.9-99.9-99.9 7.7 5111.8 49  9.4   3  2.517.6 3.6
5055719790214 25.6 13.3  0.009999 10.2-99.9-99.9-99.910.4 7011.4 55  8.9   9  7.421.5 4.6
5055719790215 32.2  6.2  0.009999  4.2-99.9-99.9-99.910.9 73 9.5 50  6.2   5  4.621.9 4.3
5055719790216 31.6 16.0  0.009999 12.3-99.9-99.9-99.9 8.4 5713.0 46 10.9  21 16.918.5 6.5
5055719790217 26.0 14.4  0.009999 12.9-99.9-99.9-99.911.6 7811.2 54  8.6   4  3.522.7 4.2
5055719790218 27.5 10.2  0.009999  8.2-99.9-99.9-99.911.3 7712.0 59 14.1   5  4.522.3 4.1
5055719790219 27.4 12.2  0.009999-99.9-99.9-99.9-99.9 1.2  813.3 62 11.2   5  4.2 8.2 2.7
5055719790220 28.9  9.2  0.009999  7.2-99.9-99.9-99.911.4 7812.9 62 10.8   4  3.622.2 3.9
5055719790221 37.7 10.2  0.009999  8.8-99.9-99.9-99.910.9 7511.0 44  8.4  13 10.721.4 5.9
5055719790222 33.4 20.1  0.009999 19.3-99.9-99.9-99.9 5.3 3614.2 49 12.2  15 12.613.6 5.8
5055719790223 28.3 11.5  0.009999  7.7-99.9-99.9-99.911.8 81 8.6 22  4.8   7  5.922.3 4.5
5055719790224 30.5 11.4  0.009999  7.2-99.9-99.9-99.910.1 71 9.8 40  6.6   7  6.320.1 4.4
5055719790225 25.1 10.7  0.009999  7.8-99.9-99.9-99.911.2 78 8.4 42  4.4  11  9.321.3 4.6
5055719790226 30.9  8.6  0.009999  6.3-99.9-99.9-99.9 8.7 61 9.6 42  6.3   6  5.117.9 3.9
5055719790227 26.0 14.2  0.009999  9.2-99.9-99.9-99.9 9.7 6810.6 53  7.8  14 11.719.1 4.9
5055719790228 23.1  8.7  0.009999  7.3-99.9-99.9-99.911.1 78 9.8 58  6.6   7  6.320.8 3.6
5055719790301 31.4  6.5  0.009999  4.8-99.9-99.9-99.911.0 7810.9 53  8.2   4  3.920.6 3.6
5055719790302 34.7 18.2  0.009999 14.8-99.9-99.9-99.9 9.6 6911.3 33  8.8  13 11.218.8 6.0
5055719790303 29.4 17.8  0.009999 15.5-99.9-99.9-99.9 9.4 6711.2 42  8.6  15 12.718.3 5.6
5055719790304 27.9  8.4  0.009999  5.7-99.9-99.9-99.910.4 7511.2 51  8.5   7  6.019.6 3.6
5055719790305 29.9  9.2  0.009999  6.9-99.9-99.9-99.9 9.6 6913.1 58 10.9   4  3.918.3 3.3
5055719790306 21.0 10.2  5.419999 12.3-99.9-99.9-99.9 0.0  012.0 82  9.7   6  5.6 5.8 1.9
5055719790307 20.6  7.8  0.009999  6.9-99.9-99.9-99.910.8 78 8.0 51  3.7  15 12.619.6 4.0
5055719790308 20.7 10.7  0.009999  7.8-99.9-99.9-99.910.8 7810.2 64  7.3   9  7.519.4 3.4
5055719790309 24.8  7.5  0.009999  5.3-99.9-99.9-99.9 6.2 4510.4 69  7.5   6  4.913.5 2.7
5055719790310 24.3  5.8  0.009999  3.2-99.9-99.9-99.910.2 7511.6 70  9.2   3  3.118.5 2.6
5055719790311 30.9  8.2  0.009999  6.2-99.9-99.9-99.9 8.6 6213.5 63 11.5   5  4.216.1 3.0
5055719790312 31.9 16.0  0.009999 12.3-99.9-99.9-99.910.6 7812.3 39 10.1  17 14.218.7 5.7
5055719790313 29.4 20.1  0.009999 19.1-99.9-99.9-99.9 3.3 2412.3 46 10.0  22 17.6 9.5 5.9
5055719790314 25.7 11.2  0.009999  8.8-99.9-99.9-99.9 7.1 5211.4 65  8.8   6  5.414.0 3.0
5055719790315 24.0  7.4  0.009999  5.7-99.9-99.9-99.9 9.7 7210.7 64  8.0   4  3.817.1 2.6
5055719790316 28.6 11.2  0.009999  8.8-99.9-99.9-99.910.3 7714.1 65 12.0  15 12.717.8 4.0
5055719790317 32.0 12.4  0.009999  9.7-99.9-99.9-99.9 8.0 6019.0 72 16.7   5  4.514.9 2.9
5055719790318 31.6 18.7 17.919999 17.7-99.9-99.9-99.9 5.5 4120.2 73 17.7  10  8.511.7 3.5
5055719790319 22.6  9.9  0.009999 13.2-99.9-99.9-99.9 1.3  912.8 83 10.6   6  5.1 6.5 1.8
5055719790320 18.4  7.2  0.009999  4.4-99.9-99.9-99.9 5.4 41 9.8 74  6.6   1  1.411.5 1.7
5055719790321 18.9  3.8  0.009999  1.3-99.9-99.9-99.910.0 7610.1 83  7.1   1  0.816.7 1.7
5055719790322 20.0  2.3  0.009999 -0.2-99.9-99.9-99.9 8.8 6710.7 83  8.0   8  7.115.2 1.8
5055719790323 25.6  4.7  0.009999  2.4-99.9-99.9-99.9 8.8 6816.8 78 14.7   3  3.115.1 1.7
5055719790324 29.9  8.4  0.009999  5.8-99.9-99.9-99.9 7.2 5512.0 58  9.7   5  4.613.0 2.6
5055719790325 23.3 12.2 17.319999 12.4-99.9-99.9-99.9 0.0  013.7 90 11.6   9  7.3 4.8 2.0
5055719790326 26.4  9.9  0.009999  9.8-99.9-99.9-99.9 7.3 57 9.6 68  6.3   2  2.013.0 2.2
5055719790327 24.2  3.5  0.009999  1.2-99.9-99.9-99.9 8.2 6410.8 66  8.1   2  2.113.9 1.8
5055719790328 25.1 10.9  0.009999  7.9-99.9-99.9-99.9 5.9 4612.5 69 10.2   3  3.011.2 2.1
5055719790329 19.5  5.9  0.009999  2.8-99.9-99.9-99.910.0 79 9.7 72  6.5   5  4.515.7 1.9
5055719790330 28.2  3.5  0.009999  2.0-99.9-99.9-99.9 9.7 76 8.9 55  5.3   4  3.715.1 2.2
5055719790331 23.9 14.1  0.009999 12.4-99.9-99.9-99.9 9.7 77 8.0 44  3.7  10  8.215.1 3.3
5055719790401 21.4  8.1  0.009999  4.5-99.9-99.9-99.9 6.4 51 8.9 54  5.3  12 10.011.4 2.7
5055719790402 13.9  6.3  0.009999  4.2-99.9-99.9-99.9 6.9 55 8.2 72  4.1   6  4.911.8 1.5
5055719790403 14.0  5.2  1.019999  4.9-99.9-99.9-99.9 4.5 36 9.0 86  5.5   5  4.6 9.1 1.2
5055719790404 20.4  0.9  0.009999 -2.3-99.9-99.9-99.9 9.6 78 7.6 68  3.0   2  1.914.5 1.4
5055719790405 19.4  4.1  0.009999  0.9-99.9-99.9-99.9 9.1 7310.9 82  8.2   4  3.213.7 1.3
5055719790406 26.4  3.2  0.009999  0.3-99.9-99.9-99.9 9.4 77 8.8 63  5.1   3  2.714.0 1.7
5055719790407 27.8  3.7  0.009999  1.1-99.9-99.9-99.9 9.6 78 7.1 44  2.1   4  3.914.0 2.0
5055719790408 27.8  9.4  0.009999  5.6-99.9-99.9-99.9 9.9 81 8.9 44  5.3   8  7.114.2 2.7
5055719790409 23.0  5.3  0.009999  2.4-99.9-99.9-99.9 4.6 38 9.3 62  5.9   6  5.0 8.7 1.8
5055719790410 20.7  2.8  0.009999  0.3-99.9-99.9-99.9 9.3 76 8.0 68  3.7   3  2.713.2 1.4
5055719790411 20.4  3.3  0.009999 -0.2-99.9-99.9-99.9 9.4 78 7.8 68  3.4   3  2.913.3 1.4
5055719790412 25.6  0.9  0.009999 -1.5-99.9-99.9-99.9 9.0 75 6.4 49  0.6   3  2.912.8 1.5
5055719790413 27.8  8.2  0.009999  2.5-99.9-99.9-99.9 8.3 69 7.7 39  3.3  10  8.411.9 2.8
5055719790414 28.6 15.1  0.009999 11.3-99.9-99.9-99.9 9.1 7614.0 59 12.0  14 11.912.6 3.2
5055719790415 24.1 11.7  0.009999  8.5-99.9-99.9-99.9 2.9 2412.9 66 10.7   5  4.2 6.5 1.6
5055719790416 24.4 10.7  0.009999  8.3-99.9-99.9-99.9 0.7  510.0 47  7.0   6  5.1 4.2 2.1
5055719790417 23.6 12.7  0.009999 10.8-99.9-99.9-99.9 4.1 35 9.4 48  6.0  13 11.2 7.5 3.0
5055719790418 24.8  5.0  0.009999  2.4-99.9-99.9-99.9 3.7 31 9.8 67  6.7   6  5.6 7.0 1.7
5055719790419 20.4  3.7  0.009999  1.9-99.9-99.9-99.9 3.1 26 9.7 74  6.5   4  3.2 6.4 1.1
5055719790420 20.6  2.1  0.009999 -0.1-99.9-99.9-99.9 0.8  610.6 74  7.8   3  3.1 4.1 0.9
5055719790421 28.8 11.7  0.009999  6.9-99.9-99.9-99.9 2.4 2011.5 57  9.0   7  6.1 5.6 2.3
5055719790422 17.0 10.7  0.009999  9.4-99.9-99.9-99.9 7.3 6312.9 82 10.8   4  3.310.0 0.9
5055719790423 26.5 11.4  0.009999 12.4-99.9-99.9-99.9 5.5 4514.4 70 12.4   7  6.3 8.0 1.7
5055719790424 25.8  9.2  0.009999  7.4-99.9-99.9-99.9 9.1 7913.4 73 11.3  14 11.711.3 2.0
5055719790425 28.3  9.1  0.009999  7.9-99.9-99.9-99.9 6.8 5914.5 76 12.5   4  3.3 9.2 1.3
5055719790426 29.8  9.5  0.009999  6.9-99.9-99.9-99.9 7.6 6712.5 56 10.2   8  6.6 9.9 1.9
5055719790427 26.9 10.3  0.009999  7.8-99.9-99.9-99.9 5.9 5213.5 62 11.5  12  9.9 8.3 2.0
5055719790428 21.6 11.2  0.009999 11.2-99.9-99.9-99.9 0.6  513.3 79 11.2   7  6.2 3.6 1.4
5055719790429 16.8  8.2  0.009999  5.5-99.9-99.9-99.9 2.5 2212.2 90  9.9   1  1.4 5.2 0.6
5055719790430 15.7  5.2  0.819999  1.7-99.9-99.9-99.9 6.2 77 9.7 80  6.5   6  5.310.3 0.7
5055719790501 14.0  1.9  0.009999 -2.2-99.9-99.9-99.9 1.9 1710.2 83  7.3   3  3.0 4.6 0.4
5055719790502 14.4  8.9  1.819999  9.1-99.9-99.9-99.9 2.6 2310.5 81  7.7   4  3.3 5.1 0.8
5055719790503 15.6  1.3  0.009999 -2.4-99.9-99.9-99.9 8.6 78 7.1 65  2.0   3  2.810.0 0.7
5055719790504 14.9  4.2  0.009999 -3.5-99.9-99.9-99.9 2.9 26 6.9 56  1.6  11  9.1 5.2 1.5
5055719790505 18.7  2.2  0.009999 -1.6-99.9-99.9-99.9 6.6 60 7.3 49  2.4   7  6.3 8.2 1.2
5055719790506 15.6  3.3  0.009999 -0.4-99.9-99.9-99.9 7.4 67 7.5 62  2.9  10  8.6 8.7 1.2
5055719790507 12.6  1.2  0.009999 -2.1-99.9-99.9-99.9 8.8 80 7.1 74  2.0   5  4.1 9.7 0.6
5055719790508 17.0 -4.0  0.009999 -6.1-99.9-99.9-99.9 6.3 57 7.6 72  3.0   2  2.0 7.6 0.3
5055719790509 16.4  2.3  0.009999 -0.6-99.9-99.9-99.9 8.1 74 8.0 71  3.7  11  9.0 8.9 1.0
5055719790510 14.3  4.8  2.919999  2.9-99.9-99.9-99.9 1.6 1410.6 86  7.8   3  2.4 3.9 0.4
5055719790511 14.6  8.5  0.009999  8.5-99.9-99.9-99.9 1.3 1212.0 93  9.7   1  1.3 3.6 0.4
5055719790512 18.2  6.2  0.009999  6.1-99.9-99.9-99.9 5.4 5012.0 90  9.7   5  4.5 6.7 0.4
5055719790513 19.4  7.4  0.009999  5.5-99.9-99.9-99.9 4.6 4211.8 80  9.4   2  1.9 5.9 0.5
5055719790514 18.6  5.7  0.009999  4.9-99.9-99.9-99.9 6.9 64 8.7 66  5.0  12  9.9 7.6 1.4
5055719790515 17.0  7.3  0.009999  5.6-99.9-99.9-99.9 1.5 1410.9 78  8.2   0  0.6 3.6 0.5
5055719790516 18.8  1.7  0.009999 -1.6-99.9-99.9-99.9 5.6 52 7.5 58  2.8   3  2.8 6.5 0.8
5055719790517 19.1  5.9  0.009999  2.6-99.9-99.9-99.9 7.2 67 8.5 66  4.7   9  7.5 7.6 1.3
5055719790518 15.8  3.2  0.009999 -1.2-99.9-99.9-99.9 6.5 61 8.0 63  3.7   5  4.6 7.0 0.8
5055719790519 12.9  4.9  2.619999-99.9-99.9-99.9-99.9 6.6 62 7.2 68  2.3  14 11.3 7.0 1.3
5055719790520  9.0  5.5  4.519999  4.0-99.9-99.9-99.9 0.0  0 9.6 89  6.4   5  4.6 2.4 0.3
5055719790521  8.3  3.0 12.019999  2.9-99.9-99.9-99.9 3.5 33 7.5 86  2.8   1  0.9 4.8 0.2
5055719790522  6.9  1.1  0.009999  0.8-99.9-99.9-99.9 0.2  1 7.2 87  2.3   8  6.9 2.4 0.4
5055719790523 17.8 -0.2  0.009999 -1.5-99.9-99.9-99.9 3.2 30 9.1 80  5.6   1  1.4 4.5 0.3
5055719790524 13.4  5.3  2.419999  2.1-99.9-99.9-99.9 0.0  0 9.1 82  5.6   5  4.2 2.3 0.7
5055719790525 10.2  5.6  0.009999  4.4-99.9-99.9-99.9 1.4 13 8.2 76  4.1   8  6.7 3.2 0.7
5055719790526 11.4  2.4  1.119999  1.0-99.9-99.9-99.9 6.4 61 7.9 84  3.5  10  8.2 6.5 0.6
5055719790527 12.9  4.8  0.009999  3.8-99.9-99.9-99.9 4.4 42 9.6 85  6.3   5  4.5 5.1 0.4
5055719790528 10.3  4.9  4.519999  4.0-99.9-99.9-99.9 0.9  8 9.1 87  5.6   4  3.9 2.8 0.4
5055719790529  9.3  1.5  0.009999  1.5-99.9-99.9-99.9 7.4 71 6.7 82  1.2   0  0.7 7.0 0.3
5055719790530 11.4 -2.5  0.009999 -3.6-99.9-99.9-99.9 3.3 32 6.8 83  1.5   0  0.7 4.3 0.2
5055719790531 11.8  2.7  0.009999-99.9-99.9-99.9-99.9 0.0  0 7.4 62  2.7  13 11.1 2.2 1.1
5055719790601 17.4  3.2  0.009999  1.7-99.9-99.9-99.9 0.4  3 9.2 69  5.7  12 10.1 2.3 1.1
5055719790602 14.9  5.2  0.009999  6.8-99.9-99.9-99.9 0.2  1 9.3 77  5.9  10  8.3 2.2 0.9
5055719790603 13.0 -1.9  0.009999 -3.9-99.9-99.9-99.9 5.3 51 5.7 64 -1.0   5  4.5 5.4 0.7
5055719790604 10.7 -0.4  0.009999 -4.3-99.9-99.9-99.9 6.3 61-9.9-99-99.9  16 13.2 6.0-9.9
5055719790605 11.0  1.0  0.009999 -4.1-99.9-99.9-99.9 7.5 73 6.5 81  0.8   0  0.5 6.7 0.4
5055719790606 14.4 -1.2  0.009999 -3.8-99.9-99.9-99.9 4.4 43 7.2 74  2.3  10  8.3 4.8 0.7
5055719790607 12.8  4.8  0.009999  0.9-99.9-99.9-99.9 2.7 20 7.5 79  2.8   8  6.5 3.3 0.9
5055719790608 11.4 -4.6  0.009999 -5.7-99.9-99.9-99.9 6.4 62 6.0 75 -0.2   3  2.7 5.9 0.4
5055719790609 12.5 -2.2  0.009999 -4.7-99.9-99.9-99.9 7.1 69 6.0 76 -0.2   4  3.2 6.3 0.6
5055719790610 13.4 -2.7  0.009999 -5.7-99.9-99.9-99.9 6.3 61 6.2 77  0.2   4  3.2 5.8 0.5
5055719790611 11.2 -1.2  0.419999 -3.9-99.9-99.9-99.9 4.4 43 6.7 77  1.2   4  3.3 4.7 0.4
5055719790612  7.1  0.6  1.719999 -0.8-99.9-99.9-99.9 3.1 30 6.6 89  1.1  12 10.0 3.9 0.5
5055719790613  7.7 -0.5  0.009999 -1.1-99.9-99.9-99.9 3.5 34 5.6 81 -1.2   8  7.0 4.1 0.7
5055719790614 10.9 -5.7  0.009999 -8.7-99.9-99.9-99.9 5.9 58 4.8 71 -3.2   5  4.3 5.5 0.6
5055719790615  8.6 -1.8  0.009999 -5.6-99.9-99.9-99.9 1.8 17 5.6 62 -1.2   9  7.7 3.0 0.7
5055719790616 13.4  3.7  0.009999  2.8-99.9-99.9-99.9 2.8 27 9.1 77  5.6   8  6.6 3.6 0.5
5055719790617 15.6  3.1  0.009999  1.4-99.9-99.9-99.9 0.4  3 9.3 77  5.9   3  2.7 2.2 0.5
5055719790618 15.9  8.7  0.009999  5.9-99.9-99.9-99.9 0.0  0 8.7 62  5.0   4  3.5 2.0 1.0
5055719790619 14.7  2.1  0.009999 -2.5-99.9-99.9-99.9 7.8 77 6.1 56 -0.1   9  7.4 6.6 1.3
5055719790620 15.8  1.7  0.009999 -1.8-99.9-99.9-99.9 6.8 67 5.7 55 -1.0  11  9.1 6.0 1.6
5055719790621 14.9  3.5  0.009999  0.2-99.9-99.9-99.9 0.1  0-9.9-99-99.9   8  7.1 2.0-9.9
5055719790622 15.6  1.7  0.009999 -0.3-99.9-99.9-99.9 2.2 21 8.0 76  3.7   8  7.2 3.2 0.8
5055719790623 11.4  2.1  0.009999 -1.3-99.9-99.9-99.9 7.4 72 7.8 77  3.4   6  5.5 6.3 0.5
5055719790624 14.8  0.2  0.009999 -3.0-99.9-99.9-99.9 1.0  9-9.9-99-99.9   6  5.1 2.5-9.9
5055719790625  9.7  1.5  2.419999 -2.1-99.9-99.9-99.9 0.0  0 8.7 93  5.0  10  8.1 2.0 0.2
5055719790626 15.7  1.7  0.009999  0.3-99.9-99.9-99.9 3.7 36 8.9 89  5.3   3  2.4 4.2 0.4
5055719790627 18.7  3.1  0.009999  0.3-99.9-99.9-99.9 7.4 73 8.7 83  5.0   3  2.6 6.4 0.7
5055719790628 17.1 -0.5  0.009999 -2.8-99.9-99.9-99.9 6.7 66 8.0 84  3.7   4  3.4 6.0 0.5
5055719790629 10.2  1.8  0.009999 -1.2-99.9-99.9-99.9 0.0  0 9.5 91  6.2   0  0.7 2.0 0.1
5055719790630 12.6  7.2  0.009999  6.9-99.9-99.9-99.9 1.1 1010.2 87  7.3   2  1.7 2.6 0.3
5055719790701  9.4  4.2  0.009999  2.1-99.9-99.9-99.9 3.0 29-9.9-99-99.9   8  6.5 3.8-9.9
5055719790702-99.9-99.9  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9   0  0.6 2.0-9.9
5055719790703  8.7  2.4  0.009999 -2.2-99.9-99.9-99.9 1.2 11-9.9-99-99.9   3  3.0 2.7-9.9
5055719790704 10.3  0.9  0.009999 -1.2-99.9-99.9-99.9 6.6 64 6.2 74  0.2   7  6.2 6.0 0.7
5055719790705 11.0 -0.3  0.009999 -4.6-99.9-99.9-99.9 3.5 34 7.0 82  1.9   6  5.1 4.2 0.5
5055719790706 11.8 -2.5  0.009999 -4.9-99.9-99.9-99.9 8.2 80 6.9 80  1.8   1  1.4 7.1 0.3
5055719790707 12.0 -1.1  0.009999 -5.2-99.9-99.9-99.9 8.0 78 6.5 82  0.8   8  7.0 7.0 0.7
5055719790708 10.2 -5.8  0.009999 -7.0-99.9-99.9-99.9 6.1 59 5.9 81 -0.4   2  2.1 5.8 0.2
5055719790709 12.6  4.4  0.009999  2.6-99.9-99.9-99.9 5.6 54 7.3 68  2.4   7  6.3 5.6 0.9
5055719790710 15.2 -3.3  0.009999 -5.7-99.9-99.9-99.9 7.0 67 6.9 80  1.8  15 12.3 6.4 0.9
5055719790711 15.7  1.6  0.009999 -0.3-99.9-99.9-99.9 0.4  3 7.3 70  2.5   3  2.7 2.3 0.8
5055719790712 18.4  3.7  0.009999  1.2-99.9-99.9-99.9 8.0 77 7.0 50  1.9   8  6.6 7.2 1.4
5055719790713 13.7 -2.3  0.009999 -6.6-99.9-99.9-99.9 1.4 13 5.6 64 -1.2   9  7.3 3.0 1.0
5055719790714 11.9 -0.6  0.009999 -5.1-99.9-99.9-99.9 2.7 25 6.4 70  0.6   7  5.8 3.8 0.7
5055719790715 13.1 -3.4  0.009999 -7.3-99.9-99.9-99.9 7.8 75 5.2 67 -2.1   8  7.1 7.2 1.0
5055719790716 17.7 -4.2  0.009999 -7.7-99.9-99.9-99.9 6.2 59 4.4 51 -4.6   0  0.2 6.2 0.7
5055719790717 18.0  6.4  0.009999  3.0-99.9-99.9-99.9 1.8 17 7.1 53  2.1   4  3.5 3.4 1.2
5055719790718 12.1  1.2  0.819999  0.6-99.9-99.9-99.9 8.1 77 5.7 65 -0.8   6  5.3 7.6 0.9
5055719790719 16.9 -2.5  0.009999 -4.8-99.9-99.9-99.9 1.6 15 5.7 59 -1.0   4  3.8 3.3 0.9
5055719790720 17.9  6.4  0.009999  4.9-99.9-99.9-99.9 2.3 21 8.8 61  5.1   5  4.5 3.8 1.0
5055719790721 11.1  3.3  0.319999  2.3-99.9-99.9-99.9 8.8 83 6.5 68  0.8   6  5.6 8.2 0.8
5055719790722 14.3 -1.2  0.009999 -5.8-99.9-99.9-99.9 6.5 61 6.2 65  0.2   8  7.2 6.7 0.9
5055719790723 11.5  3.4  0.009999 -2.3-99.9-99.9-99.9 0.4  3 8.1 82  4.0   4  3.5 2.6 0.6
5055719790724 12.1  3.5  0.009999  0.7-99.9-99.9-99.9 2.5 23 9.3 93  5.9   4  3.7 4.1 0.3
5055719790725 10.4 -0.7  0.009999 -3.0-99.9-99.9-99.9 0.7  6 8.4 92  4.4   3  2.6 2.9 0.2
5055719790726 19.0  7.1  0.919999  4.9-99.9-99.9-99.9 5.3 4910.1 75  7.1   7  6.0 6.1 1.0
5055719790727 19.4  5.3  0.009999  0.9-99.9-99.9-99.9 5.6 52 8.3 58  4.3   6  5.3 6.4 1.2
5055719790728 18.5 10.7  0.009999  9.5-99.9-99.9-99.9 1.0  9 9.2 55  5.7  10  8.4 3.2 1.8
5055719790729 15.5 10.2  0.009999  7.4-99.9-99.9-99.9 4.1 37-9.9-99-99.9  15 12.5 5.4-9.9
5055719790730 17.4  5.6  0.009999  2.7-99.9-99.9-99.9 7.3 67 6.9 52  1.6  17 14.3 7.8 2.3
5055719790731 12.3  0.6  0.009999 -2.5-99.9-99.9-99.9 0.5  4 7.9 76  3.5   8  6.9 2.9 0.6
5055719790801 16.3  0.4  0.009999 -2.2-99.9-99.9-99.9 7.4 67 6.6 66  1.1  11  9.0 8.0 1.2
5055719790802 14.4 -2.2  0.009999 -5.3-99.9-99.9-99.9 2.3 21 5.9 66 -0.5   8  6.4 4.3 1.0
5055719790803 18.2 -2.8  0.009999 -5.2-99.9-99.9-99.9 7.0 63 6.5 62  0.8   5  4.5 7.8 0.8
